store_id,store_name,address,postal_code,city,account,district,region,lat,lng,category,annual_sales_usd,lines_per_store,fsm,sr,rating,review_count,price_level,place_id,phone,opening_hours,website,enrichment_attempted
CHC300K_062,KANG YICK ENTERPRISE,"LOT 2476  JALAN BESAR, 42200 KAPAR",0,SELANGOR DARUL EHSAN.,Others,CENTRAL,CENTRAL,3.1375261,101.3735698,cmh,937.1,2.6,33062,CHCRB5,5,4,0,,016-659 6183,Monday: 9:00?AM?–?7:00?AM | Tuesday: 9:00?AM?–?7:00?PM | Wednesday: 9:00?AM?–?7:00?PM | Thursday: 9:00?AM?–?7:00?PM | Friday: 9:00?AM?–?7:00?PM | Saturday: 9:00?AM?–?7:00?PM | Sunday: Closed,,
CHC300K_065,KIT SENG HARDWARE TRADING,"NO:37  JALAN BB 1/4, TAMAN BANTING BARU",42700,42700 BANTING,Others,CENTRAL,CENTRAL,2.8182626,101.4567744,whs,73.54,0.8,33062,CHCRB1,0,0,0,,,,,
CHC300K_066,KEDAI KEAN FATT,NO:10,0,,Others,CENTRAL,CENTRAL,3.05843,101.506577,spv,277.01,4.8,33062,CHCRB7,5,3,0,,019-316 2400,Monday: 9:00?AM?–?9:00?PM | Tuesday: 9:00?AM?–?9:00?PM | Wednesday: 9:00?AM?–?9:00?PM | Thursday: 9:00?AM?–?9:00?PM | Friday: 9:00?AM?–?9:00?PM | Saturday: 9:00?AM?–?9:00?PM | Sunday: 9:00?AM?–?9:00?PM,https://linktr.ee/qr/c8576d4e-3202-4ac7-aa49-de7fef007a92?utm_source=qr_code,
CHC300K_071,PASAR RAYA SRI KASSIM SDN. BHD.,"LOT 1605-1608  MEDAN SUNGAI BESAR, 45300 SUNGAI BESAR",0,SELANGOR DARUL EHSAN.,Others,CENTRAL,CENTRAL,3.6744969,100.9878172,lpv,111793.3,7.2,33062,CHCRB5,0,0,0,,,,,
CHC300K_073,KFA SEKINCHAN TRADING,NO:44,0,,Others,CENTRAL,CENTRAL,3.5086666,101.1028963,spv,180.73,1.2,33062,CHCRB5,0,0,0,,,,,
CHC300K_075,PASAR MINI KIAMBANG AZRA WAJDI,"NO:G30  JALAN PUTRA PERDANA 5F, TAMAN PUTRA PERDANA",47130,PUCHONG,Others,CENTRAL,CENTRAL,2.941638,101.613156,spv,1538.18,14.2,33062,CHCRB11,3.9,1042,0,,03-8319 3189,Monday: 8:00?AM?–?9:30?PM | Tuesday: 8:00?AM?–?9:30?PM | Wednesday: 8:00?AM?–?9:30?PM | Thursday: 8:00?AM?–?9:30?PM | Friday: 8:00?AM?–?9:30?PM | Saturday: 8:00?AM?–?9:30?PM | Sunday: 8:00?AM?–?9:30?PM,,
CHC300K_080,KEDAI KEAN LEE,"NO:149-A  JALAN PASAR, 42800 TANJONG SEPAT",42800,SELANGOR DARUL EHSAN.,Others,CENTRAL,CENTRAL,2.6621044,101.5580721,spv,294.61,3.8,33062,CHCRB10,0,0,0,,,,,
CHC300K_093,KONG FAAT TRADING,NO. 15A,0,,Others,CENTRAL,CENTRAL,3.1359048,101.4188059,whs,67.53,0.8,33062,CHCRB9,0,0,0,,012-286 5343,Monday: 8:00?AM?–?8:00?PM | Tuesday: 8:00?AM?–?8:00?PM | Wednesday: 8:00?AM?–?8:00?PM | Thursday: 8:00?AM?–?8:00?PM | Friday: 8:00?AM?–?8:00?PM | Saturday: 8:00?AM?–?8:00?PM | Sunday: 8:00?AM?–?8:00?PM,,
CHC300K_099,KLANG LI & CO SDN BERHAD,NO:2,0,,Others,CENTRAL,CENTRAL,3.0701227,101.4508203,whs,12324.14,2,33062,CHCRB9,4,50,0,,03-3362 6863,Monday: 9:00?AM?–?10:00?PM | Tuesday: 9:00?AM?–?10:00?PM | Wednesday: 9:00?AM?–?10:00?PM | Thursday: 9:00?AM?–?10:00?PM | Friday: 9:00?AM?–?10:00?PM | Saturday: 9:00?AM?–?10:00?PM | Sunday: 9:00?AM?–?10:00?PM,http://www.99speedmart.com.my/,
CHC300K_114,MARCHEL ENTERPRISE,NO.T-222,0,,Others,CENTRAL,CENTRAL,2.8171085,101.5177763,spv,775.42,7.6,33062,CHCRB10,0,0,0,,,,,
CHC300K_121,PASAR MINI K.A.M.I.,LOT 1285,0,,Others,CENTRAL,CENTRAL,3.05706,101.408485,spv,268.11,6.2,33062,CHCRB10,0,0,0,,,,,
CHC300K_126,JAYA GLOBAL ENTERPRISE,NO.1,0,,Others,CENTRAL,CENTRAL,3.1739438,101.3172068,spv,124.13,1,33062,CHCRB5,0,0,0,,,,,
CHC300K_128,KAUNEEGAN ENTERPRISE,"NO:6G, BLOCK 15, PANGSAPURI MELATI,, TAMAN BUKIT SUBANG,",40160,"40160 SHAH ALAM,",Others,CENTRAL,CENTRAL,3.0335381,101.6174071,spv,231.67,3,33062,CHCRB7,0,0,0,,,,,
CHC300K_132,KAPAR CITY C-STORE (001435537-T),LOT 40846,0,,Others,CENTRAL,CENTRAL,3.0958375,101.3776609,pms,0,0,33062,CHCRB6,2.8,5,0,,016-222 9002,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,
CHC300K_134,KAMILA MART,"NO:6, JALAN KELULI AN7/AN,, SEKSYEN 7,",40000,"SHAH ALAM,",Others,CENTRAL,CENTRAL,3.066072,101.474388,spv,337.81,4,33062,CHCRB7,0,0,0,,,,,
CHC300K_158,HASAN MAJU SDN. BHD.,"NO:35-G, JALAN SETIA UTAMA AR U13/AR,, SEKSYEN U13  SETIA ALAM",40170,SHAH ALAM,Others,CENTRAL,CENTRAL,3.125883,101.4663748,spv,270.24,3.4,33062,CHCRB7,4.7,14,0,,014-221 9958,Monday: 10:00?AM?–?10:00?PM | Tuesday: 10:00?AM?–?10:00?PM | Wednesday: 10:00?AM?–?10:00?PM | Thursday: 10:00?AM?–?10:00?PM | Friday: 10:00?AM?–?10:00?PM | Saturday: 10:00?AM?–?10:00?PM | Sunday: 10:00?AM?–?10:00?PM,,
CHC300K_160,RESTORAN KUAI LOK HIAN,"NO:H-1A, JALAN MERDEKA,, PULAU KETAM, PORT KLANG,",42940,"PULAU KETAM,",Others,CENTRAL,CENTRAL,3.018279,101.252777,spv,727.8,6,33062,CHCRB10,0,0,0,,,,,
CHC300K_163,KIM CHUAN SENG ENTERPRISE,"NO:29-K, JALAN BESAR,",42940,"42940 PULAU KETAM,",Others,CENTRAL,CENTRAL,3.020654,101.253189,spv,1488.34,12.4,33062,CHCRB10,0,0,0,,,,,
CHC300K_171,KUANA BINTI MOHAMAD ALI,NO:7A,0,,Others,CENTRAL,CENTRAL,3.328901,101.269692,spv,124.13,1,33062,CHCRB5,0,0,0,,011-1774 0386,Monday: 8:00?AM?–?8:00?PM | Tuesday: 8:00?AM?–?8:00?PM | Wednesday: 8:00?AM?–?8:00?PM | Thursday: 8:00?AM?–?8:00?PM | Friday: 8:00?AM?–?8:00?PM | Saturday: 8:00?AM?–?8:00?PM | Sunday: Closed,,
CHC300K_176,KELANG UTAMA MINI MARKET,NO:14,0,,Others,CENTRAL,CENTRAL,3.0866143,101.4148239,spv,290.82,3.8,33062,CHCRB6,0,0,0,,,,,
CHC300K_183,KR SINNIAH & SON STORE,NO:49,0,,Others,CENTRAL,CENTRAL,3.001638,101.3995902,spv,634.08,6,33062,CHCRB10,5,3,0,,012-918 0859,Monday: 9:00?AM?–?8:00?PM | Tuesday: 9:00?AM?–?8:00?PM | Wednesday: 9:00?AM?–?8:00?PM | Thursday: 9:00?AM?–?8:00?PM | Friday: 9:00?AM?–?8:00?PM | Saturday: 9:00?AM?–?8:00?PM | Sunday: 9:00?AM?–?8:00?PM,,
CHC300K_192,OCEANIC SUPER MART (2),"NO:8, LORONG MAHANG 6,, TAMAN MERU UTAMA,",41050,"41050 KLANG,",Others,CENTRAL,CENTRAL,3.127155,101.4406,spv,1480.38,5.8,33062,CHCRB6,5,3,0,ChIJ-cop81lRzDERIac4wJbg1MU,018-702 2990,Monday: 7:00?AM?–?2:00?AM | Tuesday: 7:00?AM?–?2:00?AM | Wednesday: 7:00?AM?–?2:00?AM | Thursday: 7:00?AM?–?2:00?AM | Friday: 7:00?AM?–?2:00?AM | Saturday: 7:00?AM?–?2:00?AM | Sunday: 7:00?AM?–?2:00?AM,,
CHC300K_194,NN GROCERY ENTERPRISE,"LOT 6417A  JALAN SUNGAI UDANG, 41250 KLANG",0,SELANGOR DARUL EHSAN.,Others,CENTRAL,CENTRAL,3.042305,101.418701,spv,255.58,2.8,33062,CHCRB7,0,0,0,,,,,
CHC300K_204,PASAR RAYA KL BEH SDN. BHD.,"LOT 312  LORONG SATU, TAMAN BERJAYA",45200,45200 SABAK BERNAM,Others,CENTRAL,CENTRAL,3.7671577,100.9823912,spv,21023.31,6.4,33062,CHCRB5,0,0,0,,,,,
CHC300K_210,SMT MINI MART,"NO:9  JALAN SEMENTA UTAMA 1, TAMAN SEMENTA UTAMA",42100,KLANG,Others,CENTRAL,CENTRAL,3.0931514,101.3780191,spv,281.23,3.4,33062,CHCRB6,2.8,5,0,,016-222 9002,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,
CHC300K_226,PASAR RAYA KITA,"LOT 1376  BATU 1 1/2  SIJANGKANG, TELOK PANGLIMA GARANG",42500,42500 BANTING,Others,CENTRAL,CENTRAL,2.93933,101.449448,spv,3696.67,12.8,33062,CHCRB10,0,0,0,,,,,
CHC300K_235,K.N.V ENTERPRISE,"NO:5 JALAN KILAUAN 1, TAMAN KILAUAN",45600,45600 BANTANG BERJUNTAI,Others,CENTRAL,CENTRAL,3.373991,101.3880438,oth,124.13,1,33062,CHCRB5,0,0,0,,,,,
CHC300K_238,PASAR MINI KPS,"NO:56 JALAN BESAR, 43950 SUNGAI PELEK",0,SELANGOR DARUL EHSAN.,Others,CENTRAL,CENTRAL,2.6429189,101.7174597,spv,468.74,12.4,33062,CHCRB1,0,0,0,,,,,
CHC300K_241,KAMPONG TOK MUDA ENTERPRISE,LOT 7140,0,,Others,CENTRAL,CENTRAL,3.1344392,101.3446627,spv,180.73,1.2,33062,CHCRB5,0,0,0,,,,,
CHC300K_242,SYARIKAT KENG HUAT  (000222364-X),PERMATANG PASIR,0,,Others,CENTRAL,CENTRAL,2.8353042,101.4310758,spv,237.33,1.4,33062,CHCRB10,4.5,2,0,,03-3362 6863,Monday: 9:00?AM?–?10:00?PM | Tuesday: 9:00?AM?–?10:00?PM | Wednesday: 9:00?AM?–?10:00?PM | Thursday: 9:00?AM?–?10:00?PM | Friday: 9:00?AM?–?10:00?PM | Saturday: 9:00?AM?–?10:00?PM | Sunday: 9:00?AM?–?10:00?PM,http://www.99speedmart.com.my/,
CHC300K_247,NG KIAT SIONG,"LOT 79 AI, JALAN MORIB,, KAMPUNG TONGKAH,",42700,BANTING,Others,CENTRAL,CENTRAL,2.763201,101.4493,spv,793.06,7.6,33062,CHCRB10,0,0,0,,,,,
CHC300K_255,PASAR MINI KH MAJU,"NO:4-1-1,JALAN DAWAI 16/2, , SEKSYEN 16,",40200," SHAH ALAM,",Others,CENTRAL,CENTRAL,3.1328531,101.444958,spv,237.33,1.6,33062,CHCRB7,4,2,0,,03-3392 0957,Monday: 8:00?AM?–?8:00?PM | Tuesday: 8:00?AM?–?8:00?PM | Wednesday: 8:00?AM?–?8:00?PM | Thursday: 8:00?AM?–?8:00?PM | Friday: 8:00?AM?–?8:00?PM | Saturday: 8:00?AM?–?8:00?PM | Sunday: 8:00?AM?–?8:00?PM,,
CHC300K_290,KRISHNA MINI MARKET,"NO:32  JALAN DATO YUSOF SHAHBUDIN, 29  TAMAN SENTOSA KLANG",41200,41200 KLANG,Others,CENTRAL,CENTRAL,3.0099797,101.4654121,spv,285.26,3.2,33062,CHCRB10,3.9,971,0,,03-5162 1300,Monday: 8:30?AM?–?9:00?PM | Tuesday: 8:30?AM?–?9:00?PM | Wednesday: 8:30?AM?–?9:00?PM | Thursday: 8:30?AM?–?9:00?PM | Friday: 8:30?AM?–?9:00?PM | Saturday: 8:30?AM?–?9:00?PM | Sunday: 8:30?AM?–?9:00?PM,,
CHC300K_298,PASAR MINI KADER NAINAR,NO:1,0,,Others,CENTRAL,CENTRAL,3.0323717,101.4009191,spv,254.26,2.6,33062,CHCRB7,0,0,0,,,,,
CHC300K_380,PASAR MINI KH MAJU,"LOT 719, JALAN SUNGAI RASA,, 41300 KLANG,",41300,,Others,CENTRAL,CENTRAL,3.058233,101.48674,spv,232.91,4,33062,CHCRB7,4,224,0,,012-998 3586,Monday: 8:00?AM?–?10:00?PM | Tuesday: 8:00?AM?–?10:00?PM | Wednesday: 8:00?AM?–?10:00?PM | Thursday: 8:00?AM?–?10:00?PM | Friday: 8:00?AM?–?10:00?PM | Saturday: 8:00?AM?–?10:00?PM | Sunday: 8:00?AM?–?10:00?PM,,
CHC300K_394,KARTA INTERNATIONAL SDN. BHD.,"NO:19  JALAN TPP 1/1A, TAMAN INDUSTRY PUCHONG",47100,BATU 12  JALAN PUCHONG,Others,CENTRAL,CENTRAL,3.0219649,101.6091115,whs,67.53,0.8,33062,CHCRB11,0,0,0,,,,,
CHC300K_411,KJ AGRO FRESH TRADING,"NO:1, JALAN DP 5,, TAMAN DORANI PERDANA,",45300,"45300 SUNGAI BESAR,",Others,CENTRAL,CENTRAL,3.6402783,101.0206433,spv,124.13,1,33062,CHCRB5,0,0,0,,,,,
CHC300K_420,KOTA STATIONERS,"LOT 52, JALAN LAYANG-LAYANG 3,, BANDAR PUCHONG JAYA,",47100,"PUCHONG,",Others,CENTRAL,CENTRAL,3.0414359,101.6217951,whs,67.53,0.8,33062,CHCRB11,4.3,6,0,,,Monday: 10:00?AM?–?10:28?PM | Tuesday: 10:00?AM?–?10:28?PM | Wednesday: 10:00?AM?–?10:28?PM | Thursday: 10:00?AM?–?10:28?PM | Friday: 10:00?AM?–?10:28?PM | Saturday: 10:00?AM?–?10:28?PM | Sunday: 10:00?AM?–?10:28?PM,,
CHC300K_430,MIERUZ VENTURES (2),"NO:1, JALAN PUTRA INDAH 9/1A,, SEKSYEN 9, PUTRA HEIGHTS,",47650,"SUBANG JAYA,",Others,CENTRAL,CENTRAL,2.9936193,101.5614459,spv,243.29,3.2,33062,CHCRB11,0,0,0,,,,,
CHC300K_433,KLC MARKETING & SALES (M) SDN. BHD.,"NO:32, JALAN KAJANG PERDANA 3/2,, TAMAN KAJANG PERDANA,",43000,"KAJANG,",Others,CENTRAL,CENTRAL,2.9908407,101.8184821,whs,67.55,0.6,33062,CHCRB2,0,0,0,,011-2097 9769,,,
CHC300K_440,KIB MINI MART,"NO:52G & 54G, TINGKAT BAWAH,, JALAN PP1-1, TAMAN PUTRA PERDANA,",47100,"PUCHONG,",Others,CENTRAL,CENTRAL,2.948532,101.618965,spv,2361.68,19.2,33062,CHCRB11,3.6,9,0,ChIJAfVxes-3zTER6JLcp6anc1k,014-737 3797,,,
CHC300K_442A,KEN'S GROCER @ KENWINGSTON BUSINESS CENTRE,"01-07-08, 02-01, 02-06-13A, KENWINGSTON BUSINESS C, KENWINGSTON SEQUARE GARDEN, PERSIARAN BESTARI,",63000,"CYBER 9, 63000 CYBERJAYA, SELANGOR.",Others,CENTRAL,CENTRAL,2.9105166,101.6396909,lpv,14462.71,40.8,33062,CHCRB1,4.6,30,0,,017-637 5587,Monday: 8:00?AM?–?3:00?AM | Tuesday: 8:00?AM?–?3:00?AM | Wednesday: 8:00?AM?–?3:00?AM | Thursday: 8:00?AM?–?3:00?AM | Friday: 8:00?AM?–?3:00?AM | Saturday: 8:00?AM?–?3:00?AM | Sunday: 8:00?AM?–?3:30?AM,,
CHC300K_442H,MEMI ZOOO ZOOO GROCER @ CHERAS LEN SENG,"G-19, RESIDENSI MAJESTIC MAXIM,, NO:45, JALAN 9, TAMAN BUKIT CHERAS,",56000,"CHERAS,",MEMI,CENTRAL,CENTRAL,3.0775543,101.7417114,lpv,37607.21,58.8,33062,CHCRB3,4.3,533,0,,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,
CHC300K_442L,MEMI ZOOO ZOOO @ BLOOMSVALE,"LG-001, BLOOMSVALE SHOPPING GALLERY,, MUKIM PETALING, JALAN PUCHONG,",58200,58200 KUALA LUMPUR.,MEMI,CENTRAL,CENTRAL,3.0754068,101.6606,lpv,26261.06,43,33062,CHCRB3,0,0,0,,03-8408 1501,Monday: 9:00?AM?–?5:00?PM | Tuesday: 9:00?AM?–?5:00?PM | Wednesday: 9:00?AM?–?5:00?PM | Thursday: 9:00?AM?–?5:00?PM | Friday: 9:00?AM?–?5:00?PM | Saturday: Closed | Sunday: Closed,,
CHC300K_442M,MEMI ZOOO ZOOO @ SKYLOFTS SUBANG,"G-01, G-02 & G-03A, RESIDENSI, KENWINGSTON SUBANG, JALAN",47600,PERINDUSTRIAN SUBANG USJ.,MEMI,CENTRAL,CENTRAL,3.061674,101.595772,lpv,8794.04,19.8,33062,CHCRB1,0,0,0,,03-8023 0094,Monday: 11:00?AM?–?10:00?PM | Tuesday: 11:00?AM?–?10:00?PM | Wednesday: 11:00?AM?–?10:00?PM | Thursday: 11:00?AM?–?10:00?PM | Friday: 11:00?AM?–?10:00?PM | Saturday: 11:00?AM?–?10:00?PM | Sunday: 11:00?AM?–?10:00?PM,,
CHC300K_443,KP SPEEDMART,"NO:90, JALAN RAJA MOKHTAR 1,, PEKAN KAPAR,",42200,"KAPAR,",Others,CENTRAL,CENTRAL,3.1361933,101.371995,spv,124.13,1,33062,CHCRB5,5,4,0,,016-659 6183,Monday: 9:00?AM?–?7:00?AM | Tuesday: 9:00?AM?–?7:00?PM | Wednesday: 9:00?AM?–?7:00?PM | Thursday: 9:00?AM?–?7:00?PM | Friday: 9:00?AM?–?7:00?PM | Saturday: 9:00?AM?–?7:00?PM | Sunday: Closed,,
CHC300K_447,KEDAI UBAT & PASAR MINI KWONG FATT,"NO:71, JALAN 2, TAMAN LENSEN,, BATU 6 1/2, JALAN CHERAS,",56100,56000 KUALA LUMPUR.,Others,CENTRAL,CENTRAL,3.1328786,101.4447636,spv,180.73,1.4,33062,CHCRB7,3.5,8,0,,03-3362 6863,Monday: 9:00?AM?–?10:00?PM | Tuesday: 9:00?AM?–?10:00?PM | Wednesday: 9:00?AM?–?10:00?PM | Thursday: 9:00?AM?–?10:00?PM | Friday: 9:00?AM?–?10:00?PM | Saturday: 9:00?AM?–?10:00?PM | Sunday: 9:00?AM?–?10:00?PM,http://www.99speedmart.com.my/,
CHC300K_453,KD MART,"LOT 11697E3, JALAN MOHD YAMIN,, KAMPUNG DELEK,",41250,"KLANG,",Others,CENTRAL,CENTRAL,2.9864783,101.4333867,spv,273.7,3,33062,CHCRB7,0,0,0,,,,,
CHC300K_454,KHEW SEE HOR HOLDINGS SDN. BHD.,"NO:61-G, JALAN KENARI 21,, BANDAR PUCHONG JAYA,",47100,"PUCHONG,",Others,CENTRAL,CENTRAL,3.043532,101.622135,spv,764.15,9.2,33062,CHCRB11,4.3,6,0,,,Monday: 10:00?AM?–?10:28?PM | Tuesday: 10:00?AM?–?10:28?PM | Wednesday: 10:00?AM?–?10:28?PM | Thursday: 10:00?AM?–?10:28?PM | Friday: 10:00?AM?–?10:28?PM | Saturday: 10:00?AM?–?10:28?PM | Sunday: 10:00?AM?–?10:28?PM,,
CHC300K_458,KAY 9 ENTERPRISE,"NO:17, MEDAN TAMING 1,, TAMAN TAMING JAYA,",43300,"43300 SERI KEMBANGAN,",Others,CENTRAL,CENTRAL,3.024372,101.741749,spv,665.59,4.4,33062,CHCRB2,0,0,0,,,,,
CHC300K_461,KEDAI RUNCIT KANA TASYUKUR,"NO:G-18, JALAN 1/2, TAMAN PERKASA,, 43100 HULU LANGAT,",43100,SELANGOR.,Others,CENTRAL,CENTRAL,3.103363,101.799011,spv,249.68,4,33062,CHCRB7,0,0,0,,,,,
CHC300K_466,KZ EMPIRE TRADING,"S-1, BLOCK B, JALAN BATU NILAM 15,, BANDAR BUKIT TINGGI,",41200,"41200 KLANG,",Others,CENTRAL,CENTRAL,3.007635,101.426331,spv,237.33,1.4,33062,CHCRB10,3.6,5,0,,012-284 4304,Monday: 9:00?AM?–?9:00?PM | Tuesday: 9:00?AM?–?9:00?PM | Wednesday: 9:00?AM?–?9:00?PM | Thursday: 9:00?AM?–?9:00?PM | Friday: 9:00?AM?–?9:00?PM | Saturday: 9:00?AM?–?9:00?PM | Sunday: 9:00?AM?–?9:00?PM,,
CHC300K_482,KAWANKU SUPERMART,"NO:7, JALAN MALUNG 17/19,, SEKYSEN 17,",40200,"40200 SHAH ALAM,",Others,CENTRAL,CENTRAL,3.046075,101.50457,spv,1096.85,10.4,33062,CHCRB7,0,0,0,,,,,
CHC300K_489,KELUARGAKU ENTERPRISE,"LOT 1816, JALAN LIMAU,, 41050 MERU,",41050,"KLANG,",Others,CENTRAL,CENTRAL,3.146577,101.432335,spv,737.04,2.2,33062,CHCRB6,0,0,0,,,,,
CHC300L_008,PASARAYA LIT ONN SDN. BHD.,"NO:100 & 102  GROUND FLOOR, LEBUH TURI  TAMAN CHI LIUNG",41200,42100 KLANG,Others,CENTRAL,CENTRAL,3.026471,101.428993,cmh,7510.8,14.6,33062,CHCRB10,0,0,0,,,,,
CHC300L_014,LIAN SOON TAI TRADING,"NO:15A  JALAN KP/2, PUSAT BANDAR TANJONG KARANG",45500,45500 TANJONG KARANG,Others,CENTRAL,CENTRAL,3.426513,101.176068,spv,804.95,2.6,33062,CHCRB5,0,0,0,,,,,
CHC300L_018,SYARIKAT LIM YOU THO DAN ANAK2,"A-12 JALAN BESAR, 45600 BATANG BERJUNTAI",45600,SELANGOR DARUL EHSAN.,Others,CENTRAL,CENTRAL,3.3783115,101.4061171,oth,11373.44,5,33062,CHCRB5,4.1,52,0,,,Monday: 9:00?AM?–?10:00?PM | Tuesday: 9:00?AM?–?10:00?PM | Wednesday: 9:00?AM?–?10:00?PM | Thursday: 9:00?AM?–?10:00?PM | Friday: 9:00?AM?–?10:00?PM | Saturday: 9:00?AM?–?10:00?PM | Sunday: 9:00?AM?–?10:00?PM,,
CHC300L_023,LOO SAY THOR & SONS SDN BHD,NO.5,0,,Others,CENTRAL,CENTRAL,3.0705367,101.4509641,whs,0,0,33062,CHCRBGEN,4,50,0,,03-3362 6863,Monday: 9:00?AM?–?10:00?PM | Tuesday: 9:00?AM?–?10:00?PM | Wednesday: 9:00?AM?–?10:00?PM | Thursday: 9:00?AM?–?10:00?PM | Friday: 9:00?AM?–?10:00?PM | Saturday: 9:00?AM?–?10:00?PM | Sunday: 9:00?AM?–?10:00?PM,http://www.99speedmart.com.my/,
CHC300L_026,KAMPUNG ST GROCER,"LOT 520 BATU 1 SUNGAI BUAYA, 42700 BANTING KUALA LANGAT",0,SELANGOR DARUL EHSAN.,Others,CENTRAL,CENTRAL,2.8451001,101.4571454,spv,1501.08,4,33062,CHCRB10,0,0,0,,,,,
CHC300L_030,FAMILY FRESH MARKET,"PT 7436  JALAN PANCHANG BEDENA, 45300 SUNGAI BESAR",45300,SELANGOR DARUL EHSAN.,Others,CENTRAL,CENTRAL,3.6744539,100.9822499,spv,2985.35,8.6,33062,CHCRB5,0,0,0,,,,,
CHC300L_038,LAKSHMI MINI MARKET,NO:22,0,,Others,CENTRAL,CENTRAL,3.030709,101.5305742,spv,2083.83,10.2,33062,CHCRB10,4,83,0,ChIJZ8S3AKyyzTERzXiLAOq5D6w,,Monday: 7:00?AM?–?11:00?PM | Tuesday: 7:00?AM?–?11:00?PM | Wednesday: 7:00?AM?–?11:00?PM | Thursday: 7:00?AM?–?11:00?PM | Friday: 7:00?AM?–?11:00?PM | Saturday: 7:00?AM?–?11:00?PM | Sunday: 7:00?AM?–?11:00?PM,,
CHC300L_043,CHOP LIAN HUP,"S-39, JALAN SEKOLAH,, SUNGAI JAROM,",42600,"42600 KUALA LANGAT,",Others,CENTRAL,CENTRAL,2.8789786,101.4935851,spv,773.94,8.8,33062,CHCRB10,4,41,0,ChIJu5i51ImvzTERUnxQ1Bnyr_k,03-3191 3340,Monday: 6:30?AM?–?6:00?PM | Tuesday: 6:30?AM?–?6:00?PM | Wednesday: 6:30?AM?–?6:00?PM | Thursday: 6:30?AM?–?6:00?PM | Friday: 6:30?AM?–?6:00?PM | Saturday: 6:30?AM?–?6:00?PM | Sunday: Closed,,
CHC300L_049,PERNIAGAAN LEAN ENG,"SIMPANG AMPAT.B.N.O., 45200 SABAK BERNAM",0,,Others,CENTRAL,CENTRAL,3.778263,100.882607,spv,761.25,2.8,33062,CHCRB5,0,0,0,,,,,
CHC300L_069,LUCKY 7 FRESH MART,"LOT 24736, PT 4952,, JALAN BAGAN SUNGAI BURONG,",45200,"45200 SUNGAI BESAR, ",Others,CENTRAL,CENTRAL,3.0928021,101.3902461,spv,3214.65,3.8,33062,CHCRB5,0,0,0,,,,,
CHC300L_072,SKI MINI MARKET,"TAMAN SUNGAI KAPAR INDAH,, TAMAN SUNGAI KAPAR INDAH,",42100,"KLANG,",Others,CENTRAL,CENTRAL,3.095213,101.3838846,spv,167.96,1.6,33062,CHCRB6,3.8,523,0,,03-3291 9181,Monday: 9:00?AM?–?10:00?PM | Tuesday: 9:00?AM?–?10:00?PM | Wednesday: 9:00?AM?–?10:00?PM | Thursday: 9:00?AM?–?10:00?PM | Friday: 9:00?AM?–?10:00?PM | Saturday: 9:00?AM?–?10:00?PM | Sunday: 9:00?AM?–?10:00?PM,http://www.engsheng.com/big-supermart/,
CHC300L_086,L .K .TEE ENTERPRISE SDN BHD.,NO:33,0,,Others,CENTRAL,CENTRAL,3.0049956,101.4515649,whs,-455.65,0,33062,CHCRBGEN,3.7,3,0,,012-283 9844,Monday: 8:00?AM?–?8:00?PM | Tuesday: 8:00?AM?–?8:00?PM | Wednesday: 8:00?AM?–?8:00?PM | Thursday: 8:00?AM?–?8:00?PM | Friday: 8:00?AM?–?8:00?PM | Saturday: 8:00?AM?–?8:00?PM | Sunday: 8:00?AM?–?8:00?PM,,
CHC300L_092,LP MART,NO:13  JALAN RANTAU PANJANG 2/KU4,42100,KLANG,Others,CENTRAL,CENTRAL,3.0703163,101.4119322,spv,1505.23,12.2,33062,CHCRB10,0,0,0,,,,,
CHC300L_094,LL MINI MARKET,"PT 5524  JALAN PANCHANG BEDENA, TAMAN CAHAYA",45300,45300 SUNGAI BESAR,Others,CENTRAL,CENTRAL,3.6798871,100.9747399,spv,2105.51,6,33062,CHCRB5,0,0,0,,,,,
CHC300L_105,L. G MINI MARKET,"NO:99  JALAN BENDAHARA 45, TAMAN SEJATI",41200,KLANG,Others,CENTRAL,CENTRAL,3.007498,101.464012,spv,395.72,8,33062,CHCRB10,5,3,0,,018-668 0768,Monday: 11:00?AM?–?8:00?PM | Tuesday: 11:00?AM?–?8:00?PM | Wednesday: 11:00?AM?–?8:00?PM | Thursday: 11:00?AM?–?8:00?PM | Friday: 11:00?AM?–?8:00?PM | Saturday: 11:00?AM?–?8:00?PM | Sunday: 11:00?AM?–?8:00?PM,,
CHC300L_120,LEE TICK SIM TRADING,NO:55,0,,Others,CENTRAL,CENTRAL,2.8723271,101.6696717,spv,287.9,2.8,33062,CHCRB11,0,0,0,,,,,
CHC300L_147,KEDAI UBAT LEN MIN,"NO:19K  JALAN BESAR, 42940 PULAU KETAM",42940,,Others,CENTRAL,CENTRAL,3.0210263,101.2528615,cmh,2599.27,10.6,33062,CHCRB10,0,0,0,,,,,
