store_id,place_id,store_name,banner,format,reckitt_target,exclusion_reason,address,city,region,lat,lng,category,rating,review_count,phone,opening_hours,website,google_types,vicinity,price_level,business_status,annual_sales_usd,lines_per_store,covered,source,poi_count,actual_location,matches_selected_region,geographic_note,_lat,_lng,gps_province
ChIJ-U2-zXy1AjERB40lGAdHTOs,ChIJ-U2-zXy1AjERB40lGAdHTOs,ร้านยา medbox pharmacy สาขา สดใส,ร้านยา (Independent),Pharmacy (independent),TARGET,,"แสนสุข, 45 Bangsaen Sai 4 South Road",Amphoe Mueang Chon Buri,Chon Buri,13.2815546,100.9296534,pharmacy,5,5,094 263 4695,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","แสนสุข, 45 Bangsaen Sai 4 South Road, Amphoe Mueang Chon Buri",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,,13.2815546,100.9296534,Chon Buri
ChIJ1XIKHGK1AjER0M9cstIU5ek,ChIJ1XIKHGK1AjER0M9cstIU5ek,ร้านยา medbox pharmacy,ร้านยา (Independent),Pharmacy (independent),TARGET,,"14, 122 Bangsaen Sai 4 Nuea, Tambon Saen Suk",Amphoe Mueang Chon Buri,Chon Buri,13.288043,100.9274868,pharmacy,5,48,082 204 6139,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,https://bit.ly/MedboxPharmacy,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","14, 122 Bangsaen Sai 4 Nuea, Tambon Saen Suk, Amphoe Mueang Chon Buri",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,,13.288043,100.9274868,Chon Buri
ChIJ8ei-iNy0AjERBYllmZDM3as,ChIJ8ei-iNy0AjERBYllmZDM3as,ร้านยา Bn Pharmacy,ร้านยา (Independent),Pharmacy (independent),TARGET,,"15, 24 Bangsaen Sai 4 Nuea, Tambon Saen Suk",เมือง,Chon Buri,13.2892457,100.9267232,pharmacy,0,0,098 562 4909,Monday: 2:00 – 10:00 PM | Tuesday: 2:00 – 10:00 PM | Wednesday: 2:00 – 10:00 PM | Thursday: 2:00 – 10:00 PM | Friday: 2:00 – 10:00 PM | Saturday: 4:00 – 10:00 PM | Sunday: 4:00 – 10:00 PM,,"['pharmacy', 'local_government_office', 'health', 'point_of_interest', 'store', 'establishment']","15, 24 Bangsaen Sai 4 Nuea, Tambon Saen Suk, เมือง",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,,13.2892457,100.9267232,Chon Buri
ChIJpUXkUzu1AjERmJqCOuzjEfE,ChIJpUXkUzu1AjERmJqCOuzjEfE,ร้านยา I AM DRUGS (ไอแอมดรักส์),ร้านยา (Independent),Pharmacy (independent),TARGET,,"97/5 Thanon Mabmayom, Tambon Saen Suk",Amphoe Mueang Chon Buri,Chon Buri,13.2748792,100.9316657,pharmacy,5,2,064 152 4141,Monday: 6:00 – 10:00 PM | Tuesday: 6:00 – 10:00 PM | Wednesday: 6:00 – 10:00 PM | Thursday: 6:00 – 10:00 PM | Friday: 6:00 – 10:00 PM | Saturday: Closed | Sunday: Closed,https://lin.ee/eg31MzE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","97/5 Thanon Mabmayom, Tambon Saen Suk, Amphoe Mueang Chon Buri",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,,13.2748792,100.9316657,Chon Buri
ChIJEbpkK2K1AjERTVc1a4L8Cwg,ChIJEbpkK2K1AjERTVc1a4L8Cwg,Vewell Wellness & Pharmacy,Independent,Pharmacy (independent),TARGET,,"โครงการบางแสนโทชิน, แสนสุข",Amphoe Mueang Chon Buri,Chon Buri,13.2927305,100.925842,pharmacy,5,7,087 870 0811,Monday: 11:00 AM – 10:00 PM | Tuesday: 11:00 AM – 10:00 PM | Wednesday: 11:00 AM – 10:00 PM | Thursday: 11:00 AM – 10:00 PM | Friday: 11:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","โครงการบางแสนโทชิน, แสนสุข, Amphoe Mueang Chon Buri",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,,13.2927305,100.925842,Chon Buri
ChIJC4bYA2UpHTER7yHmTOczSJk,ChIJC4bYA2UpHTER7yHmTOczSJk,Koh Pho Pharmacy,Independent,Pharmacy (independent),TARGET,,"64, 2, Tambon Tha Bun Mi",Amphoe Ko Chan,Chon Buri,13.3910155,101.283914,pharmacy,0,0,038 209 025,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","64, 2, Tambon Tha Bun Mi, Amphoe Ko Chan",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,,13.3910155,101.283914,Chon Buri
ChIJRdnPBWUpHTERFvqJa-hph98,ChIJRdnPBWUpHTERFvqJa-hph98,Patjai 4 Pharmacy,Independent,Pharmacy (independent),TARGET,,"165 3341, Tambon Tha Bunmi",Amphoe Ko Chan,Chon Buri,13.3872774,101.2854946,pharmacy,0,0,038 209 219,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","165 3341, Tambon Tha Bunmi, Amphoe Ko Chan",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,,13.3872774,101.2854946,Chon Buri
ChIJb-hF55YpHTERk_B7M75nD-k,ChIJb-hF55YpHTERk_B7M75nD-k,Baanyapharmacy,Independent,Pharmacy (independent),TARGET,,"228 หมู่ 4, Tambon Tha Bunmi",Amphoe Ko Chan,Chon Buri,13.3870791,101.285874,pharmacy,5,1,092 347 9953,Monday: 3:00 – 7:30 PM | Tuesday: 3:00 – 7:30 PM | Wednesday: 3:00 – 7:30 PM | Thursday: 3:00 – 7:30 PM | Friday: 3:00 – 7:30 PM | Saturday: 3:00 – 7:30 PM | Sunday: 3:00 – 7:30 PM,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","228 หมู่ 4, Tambon Tha Bunmi, Amphoe Ko Chan",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,,13.3870791,101.285874,Chon Buri
ChIJK7RnYH8pHTERgvmA6_aOZzg,ChIJK7RnYH8pHTERgvmA6_aOZzg,Sui Chu Osot,Independent (no name keyword),Pharmacy (independent),TARGET,,"544/1, Moo 4, Tambon Tha Bun Mi, Amphoe Ko Chan, Chon Buri",20240,Chon Buri,13.385837,101.2976416,pharmacy,0,0,038 209 287,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","544/1, Moo 4, Tambon Tha Bun Mi, Amphoe Ko Chan, Chon Buri, 20240",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,,13.385837,101.2976416,Chon Buri
ChIJtzKTCxxLHTERWIuhiE0nKqk,ChIJtzKTCxxLHTERWIuhiE0nKqk,Ruamchai Pharmacy,Independent,Pharmacy (independent),TARGET,,"8WPJ+H3C, Ang Sila",Chon Buri District,Chon Buri,13.336425,100.93014,pharmacy,0,0,,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","8WPJ+H3C, Ang Sila, Chon Buri District",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,,13.336425,100.93014,Chon Buri
ChIJLepnVDJLHTERg8ElTMpJLbo,ChIJLepnVDJLHTERg8ElTMpJLbo,คลังยาเสม็ด ชลบุรี Rx Samed,Independent (no name keyword),Pharmacy (independent),TARGET,,"12/5 หมู่ 2 Soi Nartmontasevee 30/1, Tambon Samet",Amphoe Mueang Chon Buri,Chon Buri,13.335167,100.9578482,pharmacy,5,16,065 384 2682,Monday: 9:00 AM – 9:00 PM | Tuesday: 9:00 AM – 9:00 PM | Wednesday: 9:00 AM – 9:00 PM | Thursday: 9:00 AM – 9:00 PM | Friday: 9:00 AM – 9:00 PM | Saturday: 9:00 AM – 9:00 PM | Sunday: 9:00 AM – 9:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","12/5 หมู่ 2 Soi Nartmontasevee 30/1, Tambon Samet, Amphoe Mueang Chon Buri",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,,13.335167,100.9578482,Chon Buri
ChIJuY1oh5BKHTERDqtmwm2MyuI,ChIJuY1oh5BKHTERDqtmwm2MyuI,GNC เซ็นทรัลชลบุรี,Independent (no name keyword),Pharmacy (independent),TARGET,,GNC เซ็นทรัล,Tambon Samet,Chon Buri,13.3363807,100.968942,pharmacy,0,0,038 053 805,Monday: 10:30 AM – 9:30 PM | Tuesday: 10:30 AM – 9:30 PM | Wednesday: 10:30 AM – 9:30 PM | Thursday: 10:30 AM – 9:30 PM | Friday: 10:30 AM – 9:30 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,http://www.gnc.co.th/,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","GNC เซ็นทรัล, Tambon Samet",2,Active,0,0,FALSE,scraped,0,Chon Buri,YES,,13.3363807,100.968942,Chon Buri
ChIJ1QjvvYxLHTERTQQooKeMBVA,ChIJ1QjvvYxLHTERTQQooKeMBVA,ร้านยา P&F Smoothlife สาขาเซ็นทรัลชลบุรี,ร้านยา (Independent),Pharmacy (independent),TARGET,,"ชั้น G, ห้อง G17, 55 88-89",Amphoe Mueang Chon Buri,Chon Buri,13.336397,100.968997,pharmacy,5,19,081 234 9281,Monday: 10:30 AM – 9:00 PM | Tuesday: 10:30 AM – 9:00 PM | Wednesday: 10:30 AM – 9:00 PM | Thursday: 10:30 AM – 9:00 PM | Friday: 10:30 AM – 9:00 PM | Saturday: 10:30 AM – 9:00 PM | Sunday: 10:30 AM – 9:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","ชั้น G, ห้อง G17, 55 88-89, Amphoe Mueang Chon Buri",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,,13.336397,100.968997,Chon Buri
ChIJ_yrLI7lKHTERsVyly0LutBg,ChIJ_yrLI7lKHTERsVyly0LutBg,Sawaddee Pharmacy Huahin,Independent,Pharmacy (independent),TARGET,,Thailand,Chon Buri,Chon Buri,13.3211771,100.9610761,pharmacy,4.8,5,080 566 4914,Monday: 8:00 AM – 9:00 PM | Tuesday: 8:00 AM – 9:00 PM | Wednesday: 8:00 AM – 9:00 PM | Thursday: 8:00 AM – 9:00 PM | Friday: 8:00 AM – 9:00 PM | Saturday: 8:00 AM – 9:00 PM | Sunday: 8:00 AM – 9:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",Thailand,0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,,13.3211771,100.9610761,Chon Buri
ChIJGaW8WaA1HTERfaX8BLuDMA0,ChIJGaW8WaA1HTERfaX8BLuDMA0,Osotsala,Independent (no name keyword),Pharmacy (independent),TARGET,,"2, 21 Soi Ban Suan-Setthakit 25, Tambon Ban Suan",Amphoe Mueang Chon Buri,Chon Buri,13.3510395,101.0059148,pharmacy,0,0,,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","2, 21 Soi Ban Suan-Setthakit 25, Tambon Ban Suan, Amphoe Mueang Chon Buri",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,,13.3510395,101.0059148,Chon Buri
ChIJBXRpAqE1HTERE1nKY7KKpEQ,ChIJBXRpAqE1HTERE1nKY7KKpEQ,"Chon Buri Tai Sae Osot Co., Ltd.",Independent (no name keyword),Pharmacy (independent),TARGET,,"420/1-2 Chon Buri-Ban Bueng Road, Tambon Ban Suan",Amphoe Mueang Chon Buri,Chon Buri,13.351938,101.006606,pharmacy,5,1,038 282 297,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","420/1-2 Chon Buri-Ban Bueng Road, Tambon Ban Suan, Amphoe Mueang Chon Buri",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,,13.351938,101.006606,Chon Buri
ChIJJy_-HKg1HTERSAbzUJvfec0,ChIJJy_-HKg1HTERSAbzUJvfec0,เมืองทองเภสัชชลบุรี/Mueang Thong Phesat,Independent,Pharmacy (independent),TARGET,,"30/1-2 Setthakit Road, Tambon Ban Suan",Amphoe Mueang Chon Buri,Chon Buri,13.348807,101.015489,pharmacy,0,0,081 996 2536,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","30/1-2 Setthakit Road, Tambon Ban Suan, Amphoe Mueang Chon Buri",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,,13.348807,101.015489,Chon Buri
ChIJ4wTeB041HTERzri7YwvgoBU,ChIJ4wTeB041HTERzri7YwvgoBU,เมืองยาฟาร์มา Meuang Yaa Pharma,Independent (no name keyword),Pharmacy (independent),TARGET,,"39, 9, Tambon Ban Suan",Amphoe Mueang Chon Buri,Chon Buri,13.3568053,101.0151327,pharmacy,4.5,2,084 436 5534,Monday: 11:00 AM – 12:00 AM | Tuesday: 11:00 AM – 12:00 AM | Wednesday: 11:00 AM – 12:00 AM | Thursday: 11:00 AM – 12:00 AM | Friday: 11:00 AM – 12:00 AM | Saturday: 11:00 AM – 12:00 AM | Sunday: 11:00 AM – 12:00 AM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","39, 9, Tambon Ban Suan, Amphoe Mueang Chon Buri",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,,13.3568053,101.0151327,Chon Buri
ChIJXSBLrAk1HTERoY0hk81u3gs,ChIJXSBLrAk1HTERoY0hk81u3gs,มายดรัก ฟาร์มาซี (MY DRUG PHARMACY),Independent,Pharmacy (independent),TARGET,,"272, ลุมพินีคอนโด, 8 ทาวน์ ชลบุรี-สุขุมวิท",Amphoe Mueang Chon Buri,Chon Buri,13.3547139,100.9864668,pharmacy,5,4,081 983 2942,Monday: 8:00 AM – 9:00 PM | Tuesday: 8:00 AM – 9:00 PM | Wednesday: 8:00 AM – 9:00 PM | Thursday: 8:00 AM – 9:00 PM | Friday: 8:00 AM – 9:00 PM | Saturday: 8:00 AM – 9:00 PM | Sunday: 8:00 AM – 9:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","272, ลุมพินีคอนโด, 8 ทาวน์ ชลบุรี-สุขุมวิท, Amphoe Mueang Chon Buri",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,,13.3547139,100.9864668,Chon Buri
ChIJEwCCmYY1HTERw-fmASjDx9c,ChIJEwCCmYY1HTERw-fmASjDx9c,Chon Buri Sin Charoen,Independent (no name keyword),Pharmacy (independent),TARGET,,"844, 19 Sukhumvit Road, Tambon Bang Pla Soi",Amphoe Mueang Chon Buri,Chon Buri,13.3573426,100.9858453,pharmacy,0,0,038 791 808,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","844, 19 Sukhumvit Road, Tambon Bang Pla Soi, Amphoe Mueang Chon Buri",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,,13.3573426,100.9858453,Chon Buri
ChIJA3DY9fo1HTERSH2l3e8s3eE,ChIJA3DY9fo1HTERSH2l3e8s3eE,Mueang Chon Pharmacy,Independent,Pharmacy (independent),TARGET,,"844, 38 ก.9 Sukhumvit Road, Tambon Bang Pla Soi",Amphoe Mueang Chon Buri,Chon Buri,13.361349,100.9894095,pharmacy,4.3,26,081 949 2999,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 7:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","844, 38 ก.9 Sukhumvit Road, Tambon Bang Pla Soi, Amphoe Mueang Chon Buri",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,,13.361349,100.9894095,Chon Buri
ChIJUxrXfo81HTERZE6zMJUYeyw,ChIJUxrXfo81HTERZE6zMJUYeyw,Pharmacy,"Independent (named ""Pharmacy"")",Pharmacy (independent),TARGET,,"9X6Q+HHX, Bang Pla Soi",Chon Buri District,Chon Buri,13.361489,100.9889875,pharmacy,4.9,25,,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","9X6Q+HHX, Bang Pla Soi, Chon Buri District",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,,13.361489,100.9889875,Chon Buri
ChIJ_VkgB7A1HTERsU3-lL6N2IY,ChIJ_VkgB7A1HTERsU3-lL6N2IY,กิตติฟาร์มาซี Kitti Pharmacy,Independent,Pharmacy (independent),TARGET,,"Thanon Akkanivat, Tambon Bang Pla Soi",Amphoe Mueang Chon Buri,Chon Buri,13.3615009,100.9889512,pharmacy,4.9,25,038 282 615,Monday: 8:30 AM – 8:30 PM | Tuesday: 8:30 AM – 8:30 PM | Wednesday: 8:30 AM – 8:30 PM | Thursday: 8:30 AM – 8:30 PM | Friday: 8:30 AM – 8:30 PM | Saturday: 8:30 AM – 8:30 PM | Sunday: Closed,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","Thanon Akkanivat, Tambon Bang Pla Soi, Amphoe Mueang Chon Buri",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,,13.3615009,100.9889512,Chon Buri
ChIJgSZXzvg1HTERdkeQUL3hl4A,ChIJgSZXzvg1HTERdkeQUL3hl4A,Yor-R-Ya Pharmacy,Independent,Pharmacy (independent),TARGET,,"844, 106 ซอย, Tambon Bang Pla Soi",เมือง,Chon Buri,13.3635769,100.990431,pharmacy,5,6,095 870 7682,Monday: 9:00 AM – 9:00 PM | Tuesday: 9:00 AM – 9:00 PM | Wednesday: 9:00 AM – 9:00 PM | Thursday: 9:00 AM – 9:00 PM | Friday: 9:00 AM – 9:00 PM | Saturday: 9:00 AM – 9:00 PM | Sunday: 9:00 AM – 9:00 PM,http://www.facebook.com/yorryarpharmacy,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","844, 106 ซอย, Tambon Bang Pla Soi, เมือง",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,,13.3635769,100.990431,Chon Buri
ChIJobHlTI41HTERiNPyxf4B_Mc,ChIJobHlTI41HTERiNPyxf4B_Mc,Wutthichai Pharmacy,Independent,Pharmacy (independent),TARGET,,"9X7R+P37, Bang Pla Soi",Chon Buri District,Chon Buri,13.3642919,100.9901648,pharmacy,5,2,038 274 651,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","9X7R+P37, Bang Pla Soi, Chon Buri District",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,,13.3642919,100.9901648,Chon Buri
ChIJFcn4GTs1HTERlQmlqXk6qn0,ChIJFcn4GTs1HTERlQmlqXk6qn0,Prime Pharma,Independent (no name keyword),Pharmacy (independent),TARGET,,"3, 10-11 ถนน วชิรปราการ, Tambon Bang Pla Soi",อำเภอเมือง,Chon Buri,13.3559373,100.9825374,pharmacy,0,0,038 274 136,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","3, 10-11 ถนน วชิรปราการ, Tambon Bang Pla Soi, อำเภอเมือง",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,,13.3559373,100.9825374,Chon Buri
ChIJSQOWNIc1HTERx0dZeZ1FgUk,ChIJSQOWNIc1HTERx0dZeZ1FgUk,Apex Pharmacy,Independent,Pharmacy (independent),TARGET,,"9X4J+9XF, Ban Suan",Chon Buri District,Chon Buri,13.3559251,100.9824358,pharmacy,0,0,,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","9X4J+9XF, Ban Suan, Chon Buri District",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,,13.3559251,100.9824358,Chon Buri
ChIJXwjsAoc1HTEROKw7EH5xWws,ChIJXwjsAoc1HTEROKw7EH5xWws,Osot Ru Si,Independent (no name keyword),Pharmacy (independent),TARGET,,"345 Thanon Wachira Prakan, Tambon Bang Pla Soi",Amphoe Mueang Chon Buri,Chon Buri,13.3579837,100.9833626,pharmacy,0,0,038 282 134,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","345 Thanon Wachira Prakan, Tambon Bang Pla Soi, Amphoe Mueang Chon Buri",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,,13.3579837,100.9833626,Chon Buri
ChIJL8m-VKQ3HTERlTGc1HYK-i0,ChIJL8m-VKQ3HTERlTGc1HYK-i0,We Pharmacy,Independent,Pharmacy (independent),TARGET,,"111 หมู่ 7 ซอย, Ban Kao 6, Tambon Ban Kao",Amphoe Phan Thong,Chon Buri,13.4539355,101.0176867,pharmacy,4.3,3,063 946 3180,Monday: 8:00 AM – 9:00 PM | Tuesday: 8:00 AM – 9:00 PM | Wednesday: 8:00 AM – 9:00 PM | Thursday: 8:00 AM – 9:00 PM | Friday: 8:00 AM – 9:00 PM | Saturday: 8:00 AM – 9:00 PM | Sunday: 8:00 AM – 9:00 PM,https://m.facebook.com/We-Pharmacy-%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%A2%E0%B8%B2%E0%B8%A7%E0%B8%B5-%E0%B8%9F%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%A1%E0%B8%B2%E0%B8%8B%E0%B8%B5-1231709046964895/,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","111 หมู่ 7 ซอย, Ban Kao 6, Tambon Ban Kao, Amphoe Phan Thong",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,,13.4539355,101.0176867,Chon Buri
ChIJj4puKQA3HTERgvs4ELZ5YmY,ChIJj4puKQA3HTERgvs4ELZ5YmY,Runner Pharmacy,Independent,Pharmacy (independent),TARGET,,"77, 50 Ban Kao 6, Tambon Ban Kao",Amphoe Phan Thong,Chon Buri,13.4560142,101.0173844,pharmacy,5,1,,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","77, 50 Ban Kao 6, Tambon Ban Kao, Amphoe Phan Thong",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,,13.4560142,101.0173844,Chon Buri
ChIJfR0c5a43HTER9yYnzZqfsPg,ChIJfR0c5a43HTER9yYnzZqfsPg,Pharmacy,"Independent (named ""Pharmacy"")",Pharmacy (independent),TARGET,,"C2X9+27Q, ทางหลวงแผ่นดินหมายเลข 3466",Amphoe Phan Thong,Chon Buri,13.4475817,101.018227,pharmacy,3.3,7,,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","C2X9+27Q, ทางหลวงแผ่นดินหมายเลข 3466, Amphoe Phan Thong",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,,13.4475817,101.018227,Chon Buri
ChIJlTiLaDk3HTERFAMGmRY9Qx4,ChIJlTiLaDk3HTERFAMGmRY9Qx4,sahathara,Independent (no name keyword),Pharmacy (independent),TARGET,,"F344+88F, Ban Kao",Phan Thong District,Chon Buri,13.4558232,101.0558123,pharmacy,0,0,,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","F344+88F, Ban Kao, Phan Thong District",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,,13.4558232,101.0558123,Chon Buri
ChIJWRGObCAxHTERYqaZz-zhb0M,ChIJWRGObCAxHTERYqaZz-zhb0M,บ้านยา บีพลัส Baanya B Plus,Independent (no name keyword),Pharmacy (independent),TARGET,,"พานทอง, 189/33 ม.10",Amphoe Phan Thong,Chon Buri,13.4593417,101.0871542,pharmacy,5,4,062 614 6462,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","พานทอง, 189/33 ม.10, Amphoe Phan Thong",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,,13.4593417,101.0871542,Chon Buri
ChIJx4NwFQAxHTERfsQusZe9bjw,ChIJx4NwFQAxHTERfsQusZe9bjw,KMC420,Independent (no name keyword),Pharmacy (independent),TARGET,,"14, 9, ต.พานทอง",Amphoe Phan Thong,Chon Buri,13.4643266,101.1073303,pharmacy,4.3,3,,Monday: 9:30 AM – 11:50 PM | Tuesday: 9:30 AM – 11:50 PM | Wednesday: 9:30 AM – 11:50 PM | Thursday: 9:30 AM – 11:50 PM | Friday: 9:30 AM – 11:50 PM | Saturday: 9:30 AM – 11:50 PM | Sunday: 9:30 AM – 11:50 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","14, 9, ต.พานทอง, Amphoe Phan Thong",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,,13.4643266,101.1073303,Chon Buri
ChIJAbbPI1YxHTER5bPGveTqcEg,ChIJAbbPI1YxHTER5bPGveTqcEg,ร้านยา เมดฟาร์มาซี (MEDpharmacy),ร้านยา (Independent),Pharmacy (independent),TARGET,,"78, 14",Amphoe Phan Thong,Chon Buri,13.4356081,101.1029122,pharmacy,5,3,096 179 5961,Monday: 4:00 – 9:30 PM | Tuesday: 4:00 – 9:30 PM | Wednesday: 4:00 – 9:30 PM | Thursday: 4:00 – 9:30 PM | Friday: 4:00 – 9:30 PM | Saturday: 4:00 – 9:30 PM | Sunday: 4:00 – 9:30 PM,https://lin.ee/Wq9D2e3H,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","78, 14, Amphoe Phan Thong",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,,13.4356081,101.1029122,Chon Buri
ChIJh13CcYsxHTER78GCL4TNoss,ChIJh13CcYsxHTER78GCL4TNoss,ต. เต่า ฟาร์มาซี Tor Tao Pharmacy,Independent,Pharmacy (independent),TARGET,,"พานทอง, 205/13 - 205/14",Amphoe Phan Thong,Chon Buri,13.4637327,101.0945894,pharmacy,5,21,095 771 3322,Monday: 5:00 – 10:30 PM | Tuesday: 5:00 – 10:30 PM | Wednesday: 5:00 – 10:30 PM | Thursday: 5:00 – 10:30 PM | Friday: 5:00 – 10:30 PM | Saturday: 5:00 – 10:30 PM | Sunday: 5:00 – 10:30 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","พานทอง, 205/13 - 205/14, Amphoe Phan Thong",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,,13.4637327,101.0945894,Chon Buri
ChIJyzp2XJswHTER4pbg5HDtTsQ,ChIJyzp2XJswHTER4pbg5HDtTsQ,PrachaOSod,Independent (no name keyword),Pharmacy (independent),TARGET,,"27, Tambon Nong Tamlueng",Amphoe Phan Thong,Chon Buri,13.41572,101.0662677,pharmacy,4.7,19,038 206 111,Monday: 7:00 AM – 8:00 PM | Tuesday: 7:00 AM – 8:00 PM | Wednesday: 7:00 AM – 8:00 PM | Thursday: 7:00 AM – 8:00 PM | Friday: 7:00 AM – 8:00 PM | Saturday: 7:00 AM – 6:00 PM | Sunday: 7:00 AM – 8:00 PM,https://www.facebook.com/prachaosotminimart/,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","27, Tambon Nong Tamlueng, Amphoe Phan Thong",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,,13.41572,101.0662677,Chon Buri
