store_id,place_id,store_name,address,city,region,lat,lng,rating,review_count,price_level,business_status,category,annual_sales_usd,lines_per_store,covered,source,phone,opening_hours,website,poi_count,google_types,vicinity,
ChIJTcEwUJqe4jARFQegqnz3BHs,ChIJTcEwUJqe4jARFQegqnz3BHs,"ร้านรุ่งเรืองเภสัช เขตดินแดง กทม.( Rungreuang Pharmacy,Dindaeng District,Bkk))","1022, 10-11 Pracha Songkhro Road, Khwaeng Din Daeng",Khet Din Daeng,Nonthaburi,13.7700233,100.55908,5,2,0,Active,pharmacy,0,0,FALSE,scraped,02 245 1203,Monday: 9:30 AM – 9:00 PM | Tuesday: 9:30 AM – 9:00 PM | Wednesday: 9:30 AM – 9:00 PM | Thursday: 9:30 AM – 9:00 PM | Friday: 9:30 AM – 9:00 PM | Saturday: 9:30 AM – 9:00 PM | Sunday: 10:00 AM – 1:00 PM,,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","1022, 10-11 Pracha Songkhro Road, Khwaeng Din Daeng, Khet Din Daeng",
ChIJP7SOSJqe4jARS8C1j6ruAWU,ChIJP7SOSJqe4jARS8C1j6ruAWU,Chok Chai Phesat Pharmacy,"3050 Prachasongkhro Road, Din Daeng",Khet Din Daeng,Nonthaburi,13.7699172,100.5593463,0,0,0,Active,pharmacy,0,0,FALSE,scraped,02 275 6457,,,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","3050 Prachasongkhro Road, Din Daeng, Khet Din Daeng",
ChIJ9z-L0cKf4jARqEcrwTjDbSo,ChIJ9z-L0cKf4jARqEcrwTjDbSo,Fascino ร้านขายยา ฟาสซิโน สาขา เดอะพร้อม ดินแดง,"เลขที่ 4755 ห้องเลขที่ R104 ชั้น 1, Pracha Songkhro Road",Khet Din Daeng,Nonthaburi,13.7704193,100.559884,5,95,0,Active,pharmacy,0,0,FALSE,scraped,099 689 5497,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,https://www.openlink.co/fascinothailand,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","เลขที่ 4755 ห้องเลขที่ R104 ชั้น 1, Pracha Songkhro Road, Khet Din Daeng",
ChIJ4bbCPJqe4jAR50pSbbttaG0,ChIJ4bbCPJqe4jAR50pSbbttaG0,Ban Mo Ya Pharmacy,"435, Soi Chan Mueang, Prachasongkhro Road, Din Daeng, Khet Din Daeng, Bangkok",10400,Nonthaburi,13.7693983,100.5585413,0,0,0,Active,pharmacy,0,0,FALSE,scraped,02 644 3900,,,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","435, Soi Chan Mueang, Prachasongkhro Road, Din Daeng, Khet Din Daeng, Bangkok, 10400",
ChIJHzVQfpme4jARBf8bKlxra3g,ChIJHzVQfpme4jARBf8bKlxra3g,Kheha Ya Pharmacy,"5001, Flat Chor 7, Mit Maitri Road (Prachasongkhro), Din Daeng, Khet Din Daeng, Bangkok",10320,Nonthaburi,13.7708483,100.5576254,0,0,0,Active,pharmacy,0,0,FALSE,scraped,02 640 6597,,,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","5001, Flat Chor 7, Mit Maitri Road (Prachasongkhro), Din Daeng, Khet Din Daeng, Bangkok, 10320",
ChIJ4Y2wVpqe4jARlFmrhYd55Wc,ChIJ4Y2wVpqe4jARlFmrhYd55Wc,"K.P.S.Drug Co.,Ltd.","886/3-4, Prachasongkhro Road, Khwaeng Din Daeng",Khet Din Daeng,Nonthaburi,13.7690803,100.558593,4,2,0,Active,pharmacy,0,0,FALSE,scraped,02 247 9597,Monday: 9:00 AM – 6:00 PM | Tuesday: 9:00 AM – 6:00 PM | Wednesday: 9:00 AM – 6:00 PM | Thursday: 9:00 AM – 6:00 PM | Friday: 9:00 AM – 6:00 PM | Saturday: 9:00 AM – 2:00 PM | Sunday: Closed,,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","886/3-4, Prachasongkhro Road, Khwaeng Din Daeng, Khet Din Daeng",
ChIJ-fXHoZue4jAR8B53JsieuDo,ChIJ-fXHoZue4jAR8B53JsieuDo,Ban Pen Ampan,QHC6+P4W,Din Daeng,Nonthaburi,13.7718669,100.5603301,0,0,0,Active,pharmacy,0,0,FALSE,scraped,,,,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","QHC6+P4W, Din Daeng",
ChIJ65yTC5ue4jARJjxTkDYexH4,ChIJ65yTC5ue4jARJjxTkDYexH4,Liang Roca Pharmacy,"QHC6+Q5M, Pracha Songkhro Road, Khwaeng Din Daeng",Khet Din Daeng,Nonthaburi,13.7719612,100.5604088,5,1,0,Active,pharmacy,0,0,FALSE,scraped,02 692 4747,Monday: 8:00 AM – 10:00 PM | Tuesday: 8:00 AM – 10:00 PM | Wednesday: 8:00 AM – 10:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: 8:00 AM – 10:00 PM,,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","QHC6+Q5M, Pracha Songkhro Road, Khwaeng Din Daeng, Khet Din Daeng",
ChIJV4bf5Jqe4jARPgILVmEenSE,ChIJV4bf5Jqe4jARPgILVmEenSE,Take Care Pharma Pharmacy,"2011/92, Prachasongkhro Road, Din Daeng, Khet Din Daeng, Bangkok",10400,Nonthaburi,13.7699652,100.5613409,0,0,0,Active,pharmacy,0,0,FALSE,scraped,085 218 5144,,,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","2011/92, Prachasongkhro Road, Din Daeng, Khet Din Daeng, Bangkok, 10400",
ChIJPykdyZqe4jARhBKztBEPxto,ChIJPykdyZqe4jARhBKztBEPxto,Not Ran Ya Pharmacy,"385 Soi Phrom Phan, Din Daeng",Khet Din Daeng,Nonthaburi,13.7692143,100.56285,3,1,0,Active,pharmacy,0,0,FALSE,scraped,02 245 1901,,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","385 Soi Phrom Phan, Din Daeng, Khet Din Daeng",
ChIJj5GQzpqe4jARvgoFLzX4IP0,ChIJj5GQzpqe4jARvgoFLzX4IP0,Phrom Phan Pharmacy,"2, Soi Phrom Phan, Prachasongkhro Road, Din Daeng, Khet Din Daeng, Bangkok",10320,Nonthaburi,13.769461,100.562968,0,0,0,Active,pharmacy,0,0,FALSE,scraped,02 245 2404,,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","2, Soi Phrom Phan, Prachasongkhro Road, Din Daeng, Khet Din Daeng, Bangkok, 10320",
ChIJS3PqtJWe4jARsRwQMutJpUQ,ChIJS3PqtJWe4jARsRwQMutJpUQ,Thianchai Dispensary,"453, ถนน ประชาสงเคราะห์, Khwaeng Din Daeng",Khet Din Daeng,Nonthaburi,13.7693985,100.5630184,0,0,0,Active,pharmacy,0,0,FALSE,scraped,02 245 0220,Monday: 8:00 AM – 7:00 PM | Tuesday: 8:00 AM – 7:00 PM | Wednesday: 8:00 AM – 7:00 PM | Thursday: 8:00 AM – 7:00 PM | Friday: 8:00 AM – 7:00 PM | Saturday: 8:00 AM – 7:00 PM | Sunday: 8:00 AM – 7:00 PM,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","453, ถนน ประชาสงเคราะห์, Khwaeng Din Daeng, Khet Din Daeng",
ChIJU0OXL5ee4jARP3LwCKxe8fg,ChIJU0OXL5ee4jARP3LwCKxe8fg,Thawee Pharmacy,"4097 Pracha Songkhro Road, Khwaeng Din Daeng",Khet Din Daeng,Nonthaburi,13.7670411,100.5570108,0,0,0,Active,pharmacy,0,0,FALSE,scraped,,,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","4097 Pracha Songkhro Road, Khwaeng Din Daeng, Khet Din Daeng",
ChIJsySezJqe4jARmg7dKLVp-vc,ChIJsySezJqe4jARmg7dKLVp-vc,BT PHARMA CARE,"557 Soi Pracha Songkhro 14, Khwaeng Din Daeng",Khet Din Daeng,Nonthaburi,13.7693314,100.5632648,0,0,0,Active,pharmacy,0,0,FALSE,scraped,,,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","557 Soi Pracha Songkhro 14, Khwaeng Din Daeng, Khet Din Daeng",
ChIJU0YGN4We4jARCE2AYho_X5Y,ChIJU0YGN4We4jARCE2AYho_X5Y,Wutthi Phesat Pharmacy,"565/3, Soi Soi Phrom Phan, Prachasongkhro Road, Din Daeng, Khet Din Daeng, Bangkok",10400,Nonthaburi,13.7691357,100.5639329,0,0,0,Active,pharmacy,0,0,FALSE,scraped,02 248 4471,,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","565/3, Soi Soi Phrom Phan, Prachasongkhro Road, Din Daeng, Khet Din Daeng, Bangkok, 10400",
ChIJ4anDL5ee4jARx0pTKSibkzU,ChIJ4anDL5ee4jARx0pTKSibkzU,Krathin Narong Pharmacy,"14 Pracha Songkhro Road, Khwaeng Din Daeng",Khet Din Daeng,Nonthaburi,13.7656416,100.5571033,0,0,0,Active,pharmacy,0,0,FALSE,scraped,,,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","14 Pracha Songkhro Road, Khwaeng Din Daeng, Khet Din Daeng",
ChIJb5oclH2f4jARzw-PYsQ1j_Y,ChIJb5oclH2f4jARzw-PYsQ1j_Y,HealthME Pharmacy,"62 Pracha Songkhro Road, Khwaeng Din Daeng",Khet Din Daeng,Nonthaburi,13.7655718,100.5570838,5,2,0,Active,pharmacy,0,0,FALSE,scraped,090 925 3271,,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","62 Pracha Songkhro Road, Khwaeng Din Daeng, Khet Din Daeng",
ChIJU2BlAwKf4jARtgF5tYtIo0I,ChIJU2BlAwKf4jARtgF5tYtIo0I,Meeya Pharmacy,"1870/7 Pracha Songkhro Road, Khwaeng Din Daeng",Khet Din Daeng,Nonthaburi,13.7752609,100.5626443,5,8,0,Active,pharmacy,0,0,FALSE,scraped,099 593 6642,Monday: 4:00 – 10:00 PM | Tuesday: 4:00 – 10:00 PM | Wednesday: 4:00 – 10:00 PM | Thursday: 4:00 – 10:00 PM | Friday: 4:00 – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","1870/7 Pracha Songkhro Road, Khwaeng Din Daeng, Khet Din Daeng",
ChIJx5x72Jae4jARWA63YfppUpU,ChIJx5x72Jae4jARWA63YfppUpU,Chula Phesat,QH74+XQC,Din Daeng,Nonthaburi,13.7649262,100.5568865,0,0,0,Active,pharmacy,0,0,FALSE,scraped,,,,0,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","QH74+XQC, Din Daeng",
ChIJ3cBe0Zye4jARNSN59kM85VA,ChIJ3cBe0Zye4jARNSN59kM85VA,Sirin Pharmacy,"5239 Pracha Songkhro Road, Ratchadaphisek",Khet Din Daeng,Nonthaburi,13.7756985,100.563314,5,1,0,Active,pharmacy,0,0,FALSE,scraped,02 277 0274,Monday: 7:00 AM – 8:00 PM | Tuesday: 7:00 AM – 8:00 PM | Wednesday: 7:00 AM – 8:00 PM | Thursday: 7:00 AM – 8:00 PM | Friday: 7:00 AM – 8:00 PM | Saturday: 7:00 AM – 8:00 PM | Sunday: 7:00 AM – 8:00 PM,,0,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","5239 Pracha Songkhro Road, Ratchadaphisek, Khet Din Daeng",
ChIJGel19ISe4jARmjZFoxGGI1c,ChIJGel19ISe4jARmjZFoxGGI1c,Phum Pharmacy,"10400 Soi Pracha Songkhro 28, Khwaeng Din Daeng",Khet Din Daeng,Nonthaburi,13.771457,100.56584,5,1,0,Active,pharmacy,0,0,FALSE,scraped,,,,0,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","10400 Soi Pracha Songkhro 28, Khwaeng Din Daeng, Khet Din Daeng",
ChIJv2o4noSe4jARLF6dOrk0IiU,ChIJv2o4noSe4jARLF6dOrk0IiU,Sri Sombun Drug Store,"171 ซอย ประชาสงเคราะห์ 26, Khwaeng Din Daeng",Khet Din Daeng,Nonthaburi,13.77316,100.5653623,5,1,0,Active,pharmacy,0,0,FALSE,scraped,,,,0,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","171 ซอย ประชาสงเคราะห์ 26, Khwaeng Din Daeng, Khet Din Daeng",
ChIJMbxH7k2f4jARPubrGO_5hbI,ChIJMbxH7k2f4jARPubrGO_5hbI,ร้านยาextaplus บียูเพลส,565 Soi Sutthiphon,Khet Din Daeng,Nonthaburi,13.7639728,100.5615577,0,0,0,Active,pharmacy,0,0,FALSE,scraped,,,,0,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","565 Soi Sutthiphon, Khet Din Daeng",
ChIJVVYtS5Se4jARMi8wPpUEngk,ChIJVVYtS5Se4jARMi8wPpUEngk,Salaosoth Pharmacy Dindaeng,Din Daeng,Nonthaburi,Nonthaburi,13.7640722,100.5564052,5,1,0,Active,pharmacy,0,0,FALSE,scraped,02 246 4393,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 10:00 AM – 8:00 PM | Sunday: Closed,,0,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']",Din Daeng,
ChIJI7YyAgCf4jARsZwZV63d6m4,ChIJI7YyAgCf4jARsZwZV63d6m4,MedHouse Pharmacy ร้านยาเมดเฮาส์ ฟาร์มาซี,"24 Soi Vibhavadi Rangsit 2, Ratchadaphisek",Khet Din Daeng,Nonthaburi,13.7777975,100.5588748,5,3,0,Active,pharmacy,0,0,FALSE,scraped,062 448 6936,Monday: 7:30 AM – 8:00 PM | Tuesday: 7:30 AM – 8:00 PM | Wednesday: 7:30 AM – 8:00 PM | Thursday: 7:30 AM – 8:00 PM | Friday: 7:30 AM – 8:00 PM | Saturday: 10:00 AM – 8:00 PM | Sunday: 10:00 AM – 8:00 PM,,0,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","24 Soi Vibhavadi Rangsit 2, Ratchadaphisek, Khet Din Daeng",
ChIJWzmJl52e4jARqX6h-4LLaP0,ChIJWzmJl52e4jARqX6h-4LLaP0,ยา Drug & Health,"106/4 Soi Vibhavadi Rangsit 2, Ratchadaphisek",Khet Din Daeng,Nonthaburi,13.7777898,100.5598356,0,0,0,Active,pharmacy,0,0,FALSE,scraped,,Monday: 10:00 AM – 12:00 AM | Tuesday: 10:00 AM – 12:00 AM | Wednesday: 10:00 AM – 12:00 AM | Thursday: 10:00 AM – 12:00 AM | Friday: 10:00 AM – 12:00 AM | Saturday: 10:00 AM – 12:00 AM | Sunday: 10:00 AM – 12:00 AM,,0,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","106/4 Soi Vibhavadi Rangsit 2, Ratchadaphisek, Khet Din Daeng",
ChIJ0ZOZE52e4jARs76t0BxFq5Y,ChIJ0ZOZE52e4jARs76t0BxFq5Y,N. T. Drug,"10400 Pracha Songkhro 27, Ratchadaphisek",Khet Din Daeng,Nonthaburi,13.7774767,100.5615383,4.7,3,0,Active,pharmacy,0,0,FALSE,scraped,,Monday: 7:00 AM – 10:55 PM | Tuesday: 7:00 AM – 10:55 PM | Wednesday: 7:00 AM – 10:55 PM | Thursday: 7:00 AM – 10:55 PM | Friday: 7:00 AM – 10:55 PM | Saturday: 7:00 AM – 10:55 PM | Sunday: 7:00 AM – 10:55 PM,,0,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","10400 Pracha Songkhro 27, Ratchadaphisek, Khet Din Daeng",
ChIJv-izLpCf4jAR7W0FtfyBcJg,ChIJv-izLpCf4jAR7W0FtfyBcJg,Pharmacy,"QH88+H68, Soi Ratchadaphisek 3",Khet Din Daeng,Nonthaburi,13.7664081,100.5655696,5,2,0,Active,pharmacy,0,0,FALSE,scraped,,,,0,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","QH88+H68, Soi Ratchadaphisek 3, Khet Din Daeng",
ChIJZQODnp2e4jARSpsROHVqctw,ChIJZQODnp2e4jARSpsROHVqctw,Ban Ya Hokankha Thai,"126/7, Soi Hokankha Thai, Vibhavadi Rangsit Road, Din Daeng, Khet Din Daeng, Bangkok",10320,Nonthaburi,13.7780175,100.5603615,0,0,0,Active,pharmacy,0,0,FALSE,scraped,02 277 9224,,,0,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","126/7, Soi Hokankha Thai, Vibhavadi Rangsit Road, Din Daeng, Khet Din Daeng, Bangkok, 10320",
ChIJwym5jCqX4jAR8lDj73Qsr0g,ChIJwym5jCqX4jAR8lDj73Qsr0g,ร้านยาไอแคร์ สาขาเซฟเซ็นเตอร์ iCare,"42, อาคารศูนย์การค้าเซฟเซ็นเตอร์, Borommaratchachonnani Road, Khwaeng Sala Thammasop",Khet Thawi Watthana,Nonthaburi,13.7836314,100.3960004,4.7,27,0,Active,pharmacy,0,0,FALSE,scraped,02 447 9337,Monday: 9:00 AM – 9:00 PM | Tuesday: 9:00 AM – 9:00 PM | Wednesday: 9:00 AM – 9:00 PM | Thursday: 9:00 AM – 9:00 PM | Friday: 9:00 AM – 9:00 PM | Saturday: 9:00 AM – 9:00 PM | Sunday: 9:00 AM – 9:00 PM,,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","42, อาคารศูนย์การค้าเซฟเซ็นเตอร์, Borommaratchachonnani Road, Khwaeng Sala Thammasop, Khet Thawi Watthana",
ChIJnZsLD3WR4jARYN4DNncNGIM,ChIJnZsLD3WR4jARYN4DNncNGIM,ICare Thonburi Market Place,"เลขที่ห้อง R04, Borommaratchachonnani Road, Khwaeng Sala Thammasop",Khet Thawi Watthana,Nonthaburi,13.7868499,100.396377,4.8,40,0,Active,pharmacy,0,0,FALSE,scraped,061 391 3107,Monday: 9:00 AM – 9:00 PM | Tuesday: 9:00 AM – 9:00 PM | Wednesday: 9:00 AM – 9:00 PM | Thursday: 9:00 AM – 9:00 PM | Friday: 9:00 AM – 9:00 PM | Saturday: 9:00 AM – 9:00 PM | Sunday: 9:00 AM – 9:00 PM,https://www.facebook.com/icvitamin,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","เลขที่ห้อง R04, Borommaratchachonnani Road, Khwaeng Sala Thammasop, Khet Thawi Watthana",
ChIJZUfQQd6X4jARcFOR6UWH0Fk,ChIJZUfQQd6X4jARcFOR6UWH0Fk,วัตสัน ธนบุรี มาร์เก็ต เพลส : WATSONS Thonburi Market Place: Click & Collect,"ห้องเลขที่ F06, F07, เลขที่ 58 ถนน บรมราชชนนี, แขวงศาลาธรรมสพน์",Thaveewattana,Nonthaburi,13.7857824,100.3964272,4.3,16,0,Active,pharmacy,0,0,FALSE,scraped,065 504 2909,Monday: 8:30 AM – 9:30 PM | Tuesday: 8:30 AM – 9:30 PM | Wednesday: 8:30 AM – 9:30 PM | Thursday: 8:30 AM – 9:30 PM | Friday: 8:30 AM – 9:30 PM | Saturday: 8:30 AM – 9:30 PM | Sunday: 8:30 AM – 9:30 PM,http://www.watsons.co.th/,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","ห้องเลขที่ F06, F07, เลขที่ 58 ถนน บรมราชชนนี, แขวงศาลาธรรมสพน์, Thaveewattana",
ChIJaQ2zmHuR4jARH0mfL713Ql8,ChIJaQ2zmHuR4jARH0mfL713Ql8,Klangya Thonburi 2 คลังยาธนบุรี2,"58 Borommaratchachonnani Road, Khwaeng Sala Thammasop",Khet Thawi Watthana,Nonthaburi,13.7860075,100.397512,4.8,10,0,Active,pharmacy,0,0,FALSE,scraped,098 396 2947,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 8:00 PM,,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","58 Borommaratchachonnani Road, Khwaeng Sala Thammasop, Khet Thawi Watthana",
ChIJPd-mDRSX4jAR4zABOtZCiDg,ChIJPd-mDRSX4jAR4zABOtZCiDg,Hong Thai,"140, 450 Phutthamonthon Sai 2, Khwaeng Sala Thammasop",Khet Thawi Watthana,Nonthaburi,13.781703,100.3919989,0,0,0,Active,pharmacy,0,0,FALSE,scraped,,,,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","140, 450 Phutthamonthon Sai 2, Khwaeng Sala Thammasop, Khet Thawi Watthana",
ChIJeSlTwDKX4jAR-HzNWtLuiFI,ChIJeSlTwDKX4jAR-HzNWtLuiFI,Pu Som Pharmacy,"QCM5+Q22, Sala Thammasop",Thawi Watthana,Nonthaburi,13.7843831,100.4075176,0,0,0,Active,pharmacy,0,0,FALSE,scraped,,,,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","QCM5+Q22, Sala Thammasop, Thawi Watthana",
ChIJaRBkZCuR4jARdW9X4joYVgI,ChIJaRBkZCuR4jARdW9X4joYVgI,ร้านยาฟาร์แมกซ์ Pharmax สาขา ปตท. บรมราชชนนี 99,"359/2 ห้องเลขที่ 3.1 Borommaratchachonnani Road, Khwaeng Chim Phli",Khet Taling Chan,Nonthaburi,13.7817381,100.4130747,4.8,27,0,Active,pharmacy,0,0,FALSE,scraped,061 385 3753,Monday: 10:00 AM – 9:00 PM | Tuesday: 10:00 AM – 9:00 PM | Wednesday: 10:00 AM – 9:00 PM | Thursday: 10:00 AM – 9:00 PM | Friday: 10:00 AM – 9:00 PM | Saturday: 9:00 AM – 9:00 PM | Sunday: 9:00 AM – 9:00 PM,https://www.facebook.com/pharmaxshop,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","359/2 ห้องเลขที่ 3.1 Borommaratchachonnani Road, Khwaeng Chim Phli, Khet Taling Chan",
ChIJj4BMHC2X4jARPwehoqpH78I,ChIJj4BMHC2X4jARPwehoqpH78I,"Nitaya Herbs and Beauty Co.,Ltd.","QCM3+H88, Soi Borommaratchachonani 62/2, Khwaeng Sala Thammasop",Khet Thawi Watthana,Nonthaburi,13.7839235,100.4033233,0,0,0,Active,pharmacy,0,0,FALSE,scraped,02 434 5333,,,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","QCM3+H88, Soi Borommaratchachonani 62/2, Khwaeng Sala Thammasop, Khet Thawi Watthana",
ChIJOdSwJa6Q4jARMnSyhrzrQ6M,ChIJOdSwJa6Q4jARMnSyhrzrQ6M,Ban Ya,"64/61 Thanon Thung Mangkon, Khwaeng Chim Phli",Khet Taling Chan,Nonthaburi,13.7924888,100.4288787,5,1,0,Active,pharmacy,0,0,FALSE,scraped,,,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","64/61 Thanon Thung Mangkon, Khwaeng Chim Phli, Khet Taling Chan",
ChIJzf1F532R4jARBmOo2q72qoo,ChIJzf1F532R4jARBmOo2q72qoo,"VetSynova Co., Ltd. (Main Office) บริษัท เว็ทซินโนว่า จำกัด","18/4 ถนน สวนผัก, Khwaeng Chim Phli",Khet Taling Chan,Nonthaburi,13.7951166,100.429535,4.8,23,0,Active,pharmacy,0,0,FALSE,scraped,02 859 5880,Monday: 9:00 AM – 5:00 PM | Tuesday: 9:00 AM – 5:00 PM | Wednesday: 9:00 AM – 5:00 PM | Thursday: 9:00 AM – 5:00 PM | Friday: 9:00 AM – 5:00 PM | Saturday: Closed | Sunday: Closed,https://www.vetsynova.com/,0,"['pharmacy', 'veterinary_care', 'health', 'point_of_interest', 'store', 'establishment']","18/4 ถนน สวนผัก, Khwaeng Chim Phli, Khet Taling Chan",
ChIJFwtXqlOX4jARZQveQmNDSx8,ChIJFwtXqlOX4jARZQveQmNDSx8,"Globalise AgroSciences (Thailand ) Co.,Ltd.","Globalise AgroSciences (Thailand Co., Ltd.456/2 Chimphli Road Chimpli",Khet Taling Chan,Nonthaburi,13.782298,100.4324725,3,2,0,Active,pharmacy,0,0,FALSE,scraped,02 448 5591,Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: Closed | Sunday: Closed,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","Globalise AgroSciences (Thailand Co.,Ltd.456/2 Chimphli Road Chimpli, Khet Taling Chan",
ChIJq6NyJQCb4jAR6DI5cnh6qTg,ChIJq6NyJQCb4jAR6DI5cnh6qTg,โอฮาน่า ฟาร์มาซี (ohana pharmacy),"59/1 ห้อง 2, ภายใน ปั๊ม ปตท. เหรียญทอง ราชพฤกษ์",Khet Taling Chan,Nonthaburi,13.7921001,100.4479477,4.9,9,0,Active,pharmacy,0,0,FALSE,scraped,082 283 5326,Monday: 9:00 AM – 8:00 PM | Tuesday: 9:00 AM – 8:00 PM | Wednesday: 9:00 AM – 8:00 PM | Thursday: 9:00 AM – 8:00 PM | Friday: 9:00 AM – 8:00 PM | Saturday: 9:00 AM – 8:00 PM | Sunday: 9:00 AM – 8:00 PM,https://lin.ee/n6qWaRg%20(@ohana.p),0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","59/1 ห้อง 2, ภายใน ปั๊ม ปตท. เหรียญทอง ราชพฤกษ์, Khet Taling Chan",
ChIJWYXB_Sea4jARo8D1oIq4DcU,ChIJWYXB_Sea4jARo8D1oIq4DcU,Foodland • Pinklao,"666 อาคาร ธนาลงกรณ์, Borommaratchachonnani Road, Khwaeng Bang Bumru",Khet Bang Phlat,Nonthaburi,13.7829994,100.4733915,4.4,1734,0,Active,pharmacy,0,0,FALSE,scraped,02 446 8080,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.foodland.co.th/,0,"['supermarket', 'pharmacy', 'grocery_or_supermarket', 'health', 'food', 'point_of_interest', 'store', 'establishment']","666 อาคาร ธนาลงกรณ์, Borommaratchachonnani Road, Khwaeng Bang Bumru, Khet Bang Phlat",
ChIJE8J21CGa4jARIlCOIH3hTVc,ChIJE8J21CGa4jARIlCOIH3hTVc,Helth Up,"28 Borommaratchachonnani Road, Khwaeng Taling Chan",Khet Taling Chan,Nonthaburi,13.7864011,100.4624712,0,0,0,Active,pharmacy,0,0,FALSE,scraped,,,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","28 Borommaratchachonnani Road, Khwaeng Taling Chan, Khet Taling Chan",
ChIJqRcX5CKa4jARFEbddldVVUc,ChIJqRcX5CKa4jARFEbddldVVUc,Ruam Chalern Pharmacy,"41/40, Moo 4, Soi Chaiyapruek, Borommaratchachonnani Road, Taling Chan, Khet Taling Chan, Bangkok",10170,Nonthaburi,13.792864,100.464606,0,0,0,Active,pharmacy,0,0,FALSE,scraped,02 435 3846,,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","41/40, Moo 4, Soi Chaiyapruek, Borommaratchachonnani Road, Taling Chan, Khet Taling Chan, Bangkok, 10170",
