store_id,store_name,address,postal_code,city,account,district,region,lat,lng,category,annual_sales_usd,lines_per_store,fsm,sr,rating,review_count,price_level,place_id,phone,opening_hours,website,enrichment_attempted
CT3211008487,MANJAKU RETAIL SDN BHD-SIKAMAT(700-M230),"NO 212-G & 1st FLOOR ,, LORONG TAMAN SERI PANDAN 8/1,",70400,"TAMAN SERI PANDAN 2 ,",MANJAKU,CENTRAL,CENTRAL,2.747363333,101.9699433,MBS,105.07,1.4,33060,COMRB17,,,,,,,,
CT3211008488,MANJAKU RETAIL SDN BHD-SENAWANG (700-M229),"NO 5-8 ,JALAN BPS 2,, BANDAR PRIMA SENAWANG,",70450,"SEREMBAN,NEGERI SEMBILAN.",MANJAKU,CENTRAL,CENTRAL,2.701484,101.981486,MBS,0,0,33060,COMRB16,,,,,,,,
CT3211008493,KEDAI RUNCIT SRI CEMPAKA (700-K319),"NO.968 , TAMAN CEMPAKA,, 72100 BAHAU,NEGERI SEMBILAN.",72100,,Others,CENTRAL,CENTRAL,2.802028333,102.4140767,SPV,276.48,5.6,33060,COMRB12,,,,,,,,
CT3211008548,22 MART (BTS) SDN BHD (700-M231),"NO 4-7,JALAN BUKIT CITRA 1,TAMAN BUKIT, CITRA,71800 NILAI,NSDK",71800,,Others,CENTRAL,CENTRAL,2.855055,101.836614,SPV,18072.13,18.2,33060,COMRB17,,,,,,,,
CT3211008711,KEDAI RUNCIT AA SMART (700-K455),"NO 308,309 DAN 310,, JALAN PUSAT DAGANGAN SENDAYAN 3/6,",71950,"PUSAT DAGANGAN SENDAYAN,",Others,CENTRAL,CENTRAL,2.6811201,101.8650656,SPV,4438.93,14.4,33060,COMRB10,,,,,,,,
CT3211008712,NORASYIKIN BT.V.ISMAIL (700-N091),"KOPERASI SERBEGUNA, NO.1 & 2 GERAI RUMAH RAKYAT LUKUT,",71000,P.D. NSDK,Others,CENTRAL,CENTRAL,2.5710907,101.828499,SPV,806.81,9.4,33060,COMRB13,,,,,,,,
CT3211008713,GELATO ENTERPRISE (700-G089),"467 ,JALAN PULAI IMPIAN 10,, TAMAN PULAI IMPIAN ,",70400,"SEREMBAN ,NSDK.",Others,CENTRAL,CENTRAL,2.752008333,101.947605,OTH,444.59,7,33060,COMRB10,,,,,,,,
CT3211008714,88 DAILY MART (700-D014),"NO 1434,JALAN KERAPU 2,TAMAN PERMAI 3,, SEREMBAN,NSDK",70200,,Others,CENTRAL,CENTRAL,2.706606,101.925938,SPV,1151.92,7.4,33060,COMRB17,,,,,,,,
CT3211008715,SUN DA TRADING (700-S095),"PT,3299,JALAN MEDANG UTAMA,, TAMAN MEDANG,72100 BAHAU ,NSDK.",72100,,Others,CENTRAL,CENTRAL,2.8097385,102.4124085,WHS,223.56,0.4,33060,COMRB12,,,,,,,,
CT3211008716,KEMAYAN MINI MARKET (700-K008),"LOT 168 , JALAN TOMAN 8,, KEMAYAN SQUARE ,70200 S'BAN NSDK",70200,,Others,CENTRAL,CENTRAL,2.7172944,101.9227563,SPV,563.43,5.6,33060,COMRB16,,,,,,,,
CT3211008718,GUANG HENG MARKETING SDN BHD (700-G078),"NO 1,JALAN CASUARINA 1,PUSAT PERNIAGAAN, CASUARINA,72100 BAHAU,NSDK",72100,,Others,CENTRAL,CENTRAL,2.808386667,102.4057733,SPV,2715.32,8.2,33060,COMRB12,,,,,,,,
CT3211008719,VIP CASH & CARRY (700-V026),"NO 6,JALAN SERI MAMBAU A1,TAMAN, SERI MAMBAU, SEREMBAN,NSDK",70300,,Others,CENTRAL,CENTRAL,2.652515,101.9054167,SPV,201.59,6.2,33060,COMRB13,,,,,,,,
CT3211008720,KEDAI XING HUA-TMN AMPANGAN (700-K070),"NO. 1363, LORONG CENGAL 3/2,, TAMAN AMPANGAN, 70400 SEREMBAN. NSDK",70400,,Others,CENTRAL,CENTRAL,2.726174,101.998964,SPV,332.33,7,33060,COMRB16,,,,,,,,
CT3211008726,NINE SIX MINI MART (700-N093),"NO.127 JALAN TOMAN 6, KEMAYAN SQUARE,, 70200 SEREMBAN. N.S.D.K.",70200,,Others,CENTRAL,CENTRAL,2.7182991,101.9237309,SPV,327.48,5.2,33060,COMRB16,,,,,,,,
CT3211008727,ARABIAH MINI MARKET (700-A149),"NO 11,JALAN NYIOR HIJAU 2,TAMAN NYIOR, HIJAU,70100 SEREMBAN,NSDK",70100,,Others,CENTRAL,CENTRAL,2.712456667,101.95532,SPV,209.19,4.4,33060,COMRB16,,,,,,,,
CT3211008728,NINETEEN SPEED FRESHMART (700-N102),"NO 17 ,JALAN PERLING 2 ,, PANTAI SEPANG PUTRA ,",43950,"43950 SUNGAI PELEK , SELANGOR",Others,CENTRAL,CENTRAL,2.624551667,101.7071667,SPV,4989.58,13.2,33060,COMRB10,,,,,,,,
CT3211008729,TS 66 TRADING(700-T010),"PT 20578,BAWAH JALAN SEMARAK,TAMAN, SEMARAK PHASE 3,71800 NILAI,NSDK",71800,,Others,CENTRAL,CENTRAL,2.820808,101.818146,SPV,469.7,9.6,33060,COMRB10,,,,,,,,
CT3211008730,KG PAYA MINI MART (700-K062),"NO 2,TAMAN GEMILANG,KG PAYA, 71000 PORT DICKSON,NSDK",71000,,Others,CENTRAL,CENTRAL,2.545005,101.8052283,SPV,559.08,7,33060,COMRB13,,,,,,,,
CT3211008731,PASAR MINI V S THELAN (700-P203),"9,JALAN TTJ S/A,TAMAN TUANKU JAAFAR,, SG.GADUT,71450 SEREMBAN NSDK",71450,,Others,CENTRAL,CENTRAL,2.671615,101.9957367,SPV,339.59,6.2,33060,COMRB16,,,,,,,,
CT3211008732,ENG SIN HUAT (700-E047),"NO.35 , JALAN LUBOK CHINA,, KOTA . NSDK",71350,,Others,CENTRAL,CENTRAL,2.517977,102.1578,SPV,387.54,5.2,33060,COMRB16,,,,,,,,
CT3211008733,KK EGGS TRADING SDN BHD (700-K074),"PT 4719 & 4720 GF,JALAN TS 1/18,, TAMAN SEMARAK,71800 NILAI ,NSDK",71800,,Others,CENTRAL,CENTRAL,2.8147244,101.8108032,SPV,558.39,8,33060,COMRB10,,,,,,,,
CT3211008734,TIKTIK MART (700-T140),"NO 31,JALAN NILAI PERDANA 5,TAMAN NILAI PERDANA,, 71800 NILAI,NSDK",71800,,Others,CENTRAL,CENTRAL,2.803136667,101.8051483,SPV,345.47,7,33060,COMRB10,,,,,,,,
CT3211008735,PETRON JALAN TUANKU ANTAH (F1) (700-R045),"94-A,JLN TUANKU ANTAH,, 70450 SEREMBAN,NSDK.",70450,,Others,CENTRAL,CENTRAL,2.71487,101.947741,SPV,45.87,3,33060,COMRB17,,,,,,,,
CT3211008737,PASAR MINI HAFIZI (700-H128),"NO.16 LORONG PINGGIRAN PP1/14,, (TB) TMN PINGGIRAN PEDAS,",71400,"71400 PEDAS , NSDK",Others,CENTRAL,CENTRAL,2.575371,102.045562,SPV,272.7,8,33060,COMRB16,,,,,,,,
CT3211008738,KEDAI RUNCIT SAFIUDEEN (BR) (700-K272),"NO.15 JALAN MAHKAMAH,, REMBAU. NSKD",71300,,Others,CENTRAL,CENTRAL,2.588858333,102.0934467,SPV,3334.82,12.4,33060,COMRB16,,,,,,,,
CT3211008739,KINGSLEY FROZEN & GROCERIES(700-K067),"G10&G11,JALAN YADIN IMPIANA 1,, 71800 NILAI,NSDK",71800,,Others,CENTRAL,CENTRAL,2.798783333,101.7917083,SPV,172.02,6,33060,COMRB10,,,,,,,,
CT3211008740,CT ARTHIKA ENTERPRISE (700-C215),"NO.9 , TAMAN ORKID,, KAMPUNG BARU SAGGA,",71200,71200 RANTAU. NSDK,Others,CENTRAL,CENTRAL,2.577561667,101.9305483,SPV,487.58,7.4,33060,COMRB13,,,,,,,,
CT3211008741,M.C.MOK DISTRIBUTOR SDN BHD (700-M128),"NO 6 ,JALAN LOMBONG EMAS 1,, MPS IND RINGAN ,JALAN TUN DR.ISMAIL,",70200,"SEREMBAN , N.S.",Others,CENTRAL,CENTRAL,,,WHS,0,0,33060,COMRB07,,,,,,,,
CT3211008742,MAXWELL MART (700-M228),"A-G06, PANGSAPURI DESA PALMA BLOCK ARECA,, JALAN DESA PALMA,TAMAN DESA PALMA,71800 NILAI.N.S.",71800,,Others,CENTRAL,CENTRAL,2.8127695,101.7599999,SPV,8807.56,33.2,33060,COMRB10,,,,,,,,
CT3211008792,STRATEGIC TRANSFORMS SDN BHD-SHELL (700-S471),"PT 34050 KM 2715,LEBUHRAYA UTARA SELATAN (ARAH UTA, LABU,NSDK",71900,,Others,CENTRAL,CENTRAL,2.755141667,101.8526533,PMS,795.11,2,33060,COMRB10,,,,,,,,
CT3211008793,CHIA YEN LAI ENTERPRISE (700-C195),"12-15 PASAR AWAM LAMA,, 72000 KUALA PILAH,N.S.",72000,,Others,CENTRAL,CENTRAL,2.740695,102.25049,SPV,511.96,4.8,33060,COMRB12,,,,,,,,
CT3211008795,TICK CHAI TRADING (700-T067),"NO.43 JALAN TENGGIRI BAWAH,, TMN MUTIARA,",42800,42800 TANJUNG SEPAT.SELANGOR,Others,CENTRAL,CENTRAL,2.658858,101.566482,OTH,312.27,5,33060,COMRB10,,,,,,,,
CT3211008796,GEMILANG VENTURES (700-G090),"LOT PT 12874 & 12875,JALAN NILAI-PAJAM,, TAMAN SEMARAK II,71800 NILAI,NSDK",71800,,Others,CENTRAL,CENTRAL,2.814694,101.8103441,PMS,142.58,2.6,33060,COMRB10,,,,,,,,
CT3211008797,ST ROSYAM MART SDN BHD (700-S491),"LOT A1 & A8,KIPMALL SENAWANG, NO 1,JALAN KLS 1,LAVENDER HEIGHTS,",70450,"70450 SEREMBAN,NSDK",Others,CENTRAL,CENTRAL,2.713965,102.001925,LPV,125005.81,49.8,33060,COMRB17,,,,,,,,
CT3211008798,JT FOOD MART (700-J010),"NO 133,JALAN TUN DR.ISMAIL,, 70200 SEREMBAN,NSDK",70200,,Others,CENTRAL,CENTRAL,2.731607,101.937124,SPV,1008.45,3,33060,COMRB17,,,,,,,,
CT3211008800,KWAN YIK SERVICE STATION (CALTEX) (700-K329),"NO.163-A, JALAN BESAR,MANTIN, 71700 MANTIN",71700,,Others,CENTRAL,CENTRAL,2.823413333,101.8917833,SPV,258.28,3.8,33060,COMRB17,,,,,,,,
CT3211008801,KEDAI RUNCIT SHARI (700-K421),"NO.24 GROUND FLOOR, LOT 3259 .MAIN ROAD, 71200 RANTAU , NSDK",71200,,Others,CENTRAL,CENTRAL,2.589451,101.964104,SPV,1389.23,10.6,33060,COMRB13,,,,,,,,
CT3211008802,CHOP SIONG HENG- ANG SAMAS (700-C113),"1023, JALAN GUNUNG DATO 26,, TAMAN ANGSAMAS,",70300,"70300 SEREMBAN, NSDK.",Others,CENTRAL,CENTRAL,2.648937,101.923906,SPV,1401.4,9.8,33060,COMRB13,,,,,,,,
CT3211008803,AMILIA TRADE (700-A064),"SHELL SERVICE STATION, KWS R&R SEREMBAN-ARAH SELATAN",70700,"LEBUHRAYA K.L.-SEREMBAN,",Others,CENTRAL,CENTRAL,2.765572,101.828349,PMS,1638.88,3.2,33060,COMRB10,,,,,,,,
CT3211008804,SHAIK ALI MART (700-S490),"NO 15 PEKAN AIR MAWANG,, 73100 JOHOL,NSDK",73100,,Others,CENTRAL,CENTRAL,2.557666667,102.257705,SPV,1770.71,9,33060,COMRB12,,,,,,,,
CT3211008806,PASAR MINI HING WAH (700-P496),"NO.9 TAMAN SRI LUKUT,, BATU 6 JLN SEREMBAN,",71010,,Others,CENTRAL,CENTRAL,2.57986,101.8445583,SPV,1399.54,7.8,33060,COMRB13,,,,,,,,
CT3211008807,RAHIMA MINI MARKET (700-R240),"NO 2,3,4, TAMAN SRI LUKUT BATU 6,, JALAN SEREMBAN ,LUKUT ,",71010,71010 PORT DICKSON.,Others,CENTRAL,CENTRAL,2.579498333,101.844045,SPV,1600.26,8.2,33060,COMRB13,,,,,,,,
CT3211008877,KK EGGS TRADING SDN BHD (700-K451),"NO 46,47&48 GF,JALAN S2 F1,, SEKSYEN F,SEREMBAN 2,",70300,"SEREMBAN,NSDK",Others,CENTRAL,CENTRAL,2.684222,101.908737,SPV,992.93,6.4,33060,COMRB10,,,,,,,,
CT3211008878,AMILIA TRADE (700-A156),"SHELL SERVICE STATION ,KM271, KAWASAN REHAT SEREMBAN",71900,LEBUHRAYA UTARA-SELATAN (ARAH UTARA),Others,CENTRAL,CENTRAL,2.7571913,101.8453501,PMS,692.36,2.2,33060,COMRB10,,,,,,,,
CT3211008883,DENIS FRESH MART SDN BHD (700-D051),"NO 187 & NO 188,TAMAN PASIR MAS,, 71200 RANTAU,NSDK",71200,,Others,CENTRAL,CENTRAL,2.587944,101.962329,SPV,1626.86,6,33060,COMRB13,,,,,,,,
CT3211008888,PD JIMAT ENTERPRISE (700-P538),"NO.1 TAMAN SRI BAYU ,, 71000 PORT DICKSON . NEGERI SEMBILAN.",71000,,Others,CENTRAL,CENTRAL,2.537991,101.797281,SPV,350.41,6.4,33060,COMRB13,,,,,,,,
CT3211008889,H AND C FRESH SDN BHD (700-H150),"NO 1,3,5,7,9,11,JALAN SB 8,, TAMAN SERI BESTARI,43900 SEPANG,SELANGOR",43900,,Others,CENTRAL,CENTRAL,2.804206,101.747139,SPV,4848.81,17.6,33060,COMRB10,,,,,,,,
CT3211008938,PERNIAGAAN BAN HIN (700-P040),"NO. 508, JALAN TUANKU ANTAH,, 70100 SEREMBAN, NSDK.",70100,,Others,CENTRAL,CENTRAL,2.709587,101.953796,SPV,173.32,2.2,33060,COMRB17,,,,,,,,
CT3211008963,PASAR RAYA MATAHARI (CAWANGAN NILAI) (700-P582),"PUSAT BORONG MATAHARI (NILAI) SDN BHD, NO 7410,JALAN BBN 1/2H,",71800,"PUSAT BANDAR PUTRA POINT,",MATAHARI,CENTRAL,CENTRAL,2.8142104,101.794392,LPV,16862.54,11.2,33060,COMRB10,,,,,,,,
CT3211008981,NURI DINAMIK ENTERPRISE (700-N108),"NO 38,JALAN PEKAN JOHOL,, 73100 JOHOL,NSDK",73100,,Others,CENTRAL,CENTRAL,2.600651085,102.2634725,SPV,2497.18,11,33060,COMRB12,,,,,,,,
CT3211008985,TR MART (700-T134),"NO 10-11-12-13-14G, JALAN METRO SENDAYAN 1/4,",71950,"SEREMBAN, NSDK",Others,CENTRAL,CENTRAL,2.691064,101.851273,SPV,5349.37,19.8,33060,COMRB10,,,,,,,,
CT3211009001,AIMAN BAHAR MINI MARKET (700-A042),"NO 449,DOWN TAMAN SENAWANG JAYA,, SEREMBAN, NEGERI SEMBILAN.",70450,,Others,CENTRAL,CENTRAL,2.691514,101.988903,SPV,281.29,4.4,33060,COMRB16,,,,,,,,
CT3211009002,CHIN LEE (700-C209),"NO.9, JALAN YAM TUAN,, SEREMBAN, NSDK.",70000,,Others,CENTRAL,CENTRAL,2.727075457,101.9395057,WHS,44.7,0.4,33060,COMRB16,,,,,,,,
CT3211009003,MERCU NIAGA ELMU (700-M187),"(PETRONAS), LOT 1221/1 , JALAN HAJI SAID,, 70400 SEREMBAN , NSDK",70400,,Others,CENTRAL,CENTRAL,2.727945,101.9493972,PMS,1077.36,2.6,33060,COMRB17,,,,,,,,
CT3211009005,PARK LANE DISTRIBUTORS (M) SDN BHD (700-P583),"NO 376,JALAN NILAI 3/24,, KAWASAN PERINDUSTRIAN NILAI 3,",71800,"71800 NILAI,NSDK",Others,CENTRAL,CENTRAL,,,WHS,203352.54,2.4,33060,COMRB07,,,,,,,,
CT3211009032,KEDAI UBAT SHEN FONG (700-K457),"NO 88-A & 88-A-1,LORONG HARUAN 5/4, OAKLAND COMMERCIAL CENTRE,",70300,"70300 SEREMBAN,NSDK",Others,CENTRAL,CENTRAL,2.7047247,101.9185051,CMH,1515.46,3.2,33060,COMRB10,,,,,,,,
CT3211009035,KOJ ENTERPRISE (700-K426),"LOT 4611, JALAN SUNGAI MAHANG,, KG SUNGAI MAHANG,71800 NILAI,NSDK",71800,,Others,CENTRAL,CENTRAL,2.839872,101.8285842,SPV,0,0,33060,COMRB17,,,,,,,,
CT3211009036,BILLION SHOPPING CENTRE (KLANG)S/B-BAHAU(700-B108),"NO.1 ,JALAN PBB,, PUSAT PERDAGANGAN BAHAU,",72100,"BAHAU,NSDK",BILLION,CENTRAL,CENTRAL,2.808183,102.4012856,SMT,77350.74,49.8,33060,COMRB12,,,,,,,,
CT3211009037,BILLION SHOPPING CENTRE (PD)S/D (700-B042),"LOT 28-41, SEBAHAGIAN LOT PT 72,, KAWASAN PENAMBAHAN LAUT,",71000,"BANDAR PORT DICKSON,",BILLION,CENTRAL,CENTRAL,2.5234419,101.7982088,SMT,92000.49,62,33060,COMRB10,,,,,,,,
CT3211009077,KEDAI RUNCIT ANSON (700-K456),"KEDAI KOPERASI SUNGAI SAMPO,, BANDAR SERI JEMPOL,NSDK",72120,,Others,CENTRAL,CENTRAL,2.984807,102.44495,SPV,383.35,2.6,33060,COMRB12,,,,,,,,
CT3211009078,ECO FRESH VALUE MART (NB2) SDN BHD (700-E060),"NO 5-9,JALAN NUSARI BIZ 2,, 71950 BANDAR SRI SENDAYAN,NSDK",71950,,Others,CENTRAL,CENTRAL,2.662941,101.872651,SPV,7079.1,15.2,33060,COMRB10,,,,,,,,
CT3211009135,MOON TOUCH GLOBAL RESOURCES SDN.BHD. (700-M241),"NO 19,JALAN UTL 4,, BANDAR UNIVERSITI TEKNOLOGI LEGENDA,",71700,"71700 MANTIN,NSDK",Others,CENTRAL,CENTRAL,2.821763,101.870456,SPV,1013.53,3,33060,COMRB17,,,,,,,,
CT3211009136,YUSOOF DIN BIN PACKIR MOHAMED (700-Y079),"NO 1 & 2,LOT 2290,JALAN BESAR BERANANG,, 43700 BERANANG,SELANGOR",43700,,Others,CENTRAL,CENTRAL,2.7403442,101.9410475,SPV,1326.78,9.6,33060,COMRB17,,,,,,,,
CT3211009137,SUN MAJU (700-S489),"NO 28,JALAN PULAI PERDANA 1,, TAMAN PULAI PERDANA 1,",70400,"70400 SEREMBAN,NSDK",Others,CENTRAL,CENTRAL,2.7474091,101.9443127,SPV,843.62,3.4,33060,COMRB17,,,,,,,,
CT3211009138,SALMAN MINI MARKET (700-S271),"369,TAMAN JUJUR,JALAN SIKAMAT,, 70400 SEREMBAN,NSDK",70400,,Others,CENTRAL,CENTRAL,2.7520812,101.9616363,SPV,160.87,2.8,33060,COMRB17,,,,,,,,
CT3211009139,345 JAYA MART (700-J065),"NO 2,JALAN NUSA INTAN 2/1,, TAMAN NUSA INTAN,",70400,"70400 SEREMBAN,NSDK",Others,CENTRAL,CENTRAL,2.70834,102.020299,SPV,205.3,9,33060,COMRB16,,,,,,,,
CT3211009140,123 JAYA MART (700-J066),"NO 94-1,JALAN WIDURI INDAH 5,, TAMAN WIDURI INDAH,",70450,"70450 SENAWANG,NSDK",Others,CENTRAL,CENTRAL,2.6963724,101.9965697,SPV,199.54,2.8,33060,COMRB16,,,,,,,,
CT3211009151,BB FRESH GROCER SDN BHD (700-B130),"NO 78,JALAN BIDARA RAI 10,, PUSAT PERDAGANGAN BIDARA RIA,",71900,"71900 LABU,NSDK",Others,CENTRAL,CENTRAL,2.701287,101.828636,SPV,1688.51,18,33060,COMRB10,,,,,,,,
CT3211009160,345 MART(700-M244),"NO 298-G,TAMAN SENAWANG JAYA,, 70450 SEREMBAN,NSDK",70450,,Others,CENTRAL,CENTRAL,2.6912121,101.9832347,SPV,240.18,2.2,33060,COMRB16,,,,,,,,
CT3211009161,TF VALUE-MART SDN BHD -SENDAYAN,"PT1057,Persiaran Metro Park Sendayan1,, Metro Sendayan,",71950,"Bandar Sri Sendayan,",TFV,CENTRAL,CENTRAL,2.6909639,101.8514415,LPV,38948.56,30.2,33060,COMRB10,,,,,,,,
CT3211009174,BEN WAY MARKETING RESOURCES SDN.BHD.(700-B037),"NO. 2883, JALAN SJ 3/6C,, TAMAN SEREMBAN JAYA,",70450,"70450 SEREMBAN, NSDK.",Others,CENTRAL,CENTRAL,,,WHS,29355.68,0.6,33060,COMRB07,,,,,,,,
CT3211009175,CORAL LOTUS HOUSE ENTERPRISE (700-C219),"PT22039 ,JALAN KOLEJ 10,, DESA KOLEJ ,PUTRA NILAI,",71800,"71800 NILAI ,NSDK",Others,CENTRAL,CENTRAL,,,OTH,28716.11,28,33060,COMRB07,,,,,,,,
CT3211009213,RASAH KEMAYAN FAMILY STORE SDN BHD (700-R245),"NO 48-58,JALAN PUSAT PERDAGANGAN RK 3,, PUSAT PERDAGANGAN RASAH KEMAYAN,",70300,,Others,CENTRAL,CENTRAL,2.692354,101.892001,LPV,53957.54,48.2,33060,COMRB10,,,,,,,,
