store_id,place_id,store_name,address,city,region,lat,lng,rating,review_count,price_level,business_status,category,annual_sales_usd,lines_per_store,covered,source,phone,opening_hours,website,poi_count,google_types,vicinity,CHECK,x,x
ChIJYb9w2olezDERw-SvGK6lSbE,ChIJYb9w2olezDERw-SvGK6lSbE,Shell,"Jalan Kuala Salangor Jln IP 1, Laluan 54, Lot 420, Jalan Permai 1",Kuala Selangor,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.312047,101.418985,3.8,101,2,Active,hypermarket,0,0,FALSE,scraped,010-566 8119,,https://find.shell.com/my/fuel/12172607-shell-ijok-bestari-jaya/en_MY,0,"['gas_station', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","Jalan Kuala Salangor Jln IP 1, Laluan 54, Lot 420, Jalan Permai 1, Kuala Selangor",,Hyper,#N/A
ChIJ12Oz4LhCzDERgRojjCcGa5w,ChIJ12Oz4LhCzDERgRojjCcGa5w,Shweets Chocolates & Confectioneries,"No: 1-15, Apartment Impian, Jalan Desa Ria, Bandar Country Homes",Rawang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.328978,101.5354493,5,1,0,Active,hypermarket,0,0,FALSE,scraped,019-322 7604,Monday: 10:00 AM – 6:00 PM | Tuesday: 10:00 AM – 6:00 PM | Wednesday: 10:00 AM – 6:00 PM | Thursday: 10:00 AM – 6:00 PM | Friday: 10:00 AM – 6:00 PM | Saturday: Closed | Sunday: Closed,,0,"['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']","No: 1-15, Apartment Impian, Jalan Desa Ria, Bandar Country Homes, Rawang",,Hyper,#N/A
ChIJ59QgnltCzDERXS1cZ9aYH0g,ChIJ59QgnltCzDERXS1cZ9aYH0g,7-Eleven • Bandar Baru Rawang • Store 394,"69, Jalan Bandar Rawang 2, Pusat Bandar Rawang",Rawang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.324309,101.577753,2.5,8,0,Active,hypermarket,0,0,FALSE,scraped,03-6092 8158,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.7eleven.com.my/,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","69, Jalan Bandar Rawang 2, Pusat Bandar Rawang, Rawang",,Hyper,#N/A
ChIJmYzsWU2LzDER2hRwGXqL9lg,ChIJmYzsWU2LzDER2hRwGXqL9lg,Era Syamril enterprise,Kampung Bukit Belimbing,Kuala Selangor,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.385291,101.2703411,3,1,0,Active,hypermarket,0,0,FALSE,scraped,,,,0,"['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']","Kampung Bukit Belimbing, Kuala Selangor",,Hyper,#N/A
ChIJjWczdqqLzDERcymUJwanDPo,ChIJjWczdqqLzDERcymUJwanDPo,Siti Marwiya Bt Saparon,"33-23, Jalan 3, Taman Raja Musa",Kuala Selangor,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.4064434,101.3150165,0,0,0,Active,hypermarket,0,0,FALSE,scraped,,,,0,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']","33-23, Jalan 3, Taman Raja Musa, Kuala Selangor",,Hyper,#N/A
ChIJyYZB5ZZhzDERoHT9W5KZP2A,ChIJyYZB5ZZhzDERoHT9W5KZP2A,Pasar Mini Sri Cahaya,"No. 18, Jalan 1, Taman Seri Cahaya",Batang Berjuntai,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.3775787,101.3965141,5,2,0,Active,hypermarket,0,0,FALSE,scraped,,,,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","No. 18, Jalan 1, Taman Seri Cahaya, Batang Berjuntai",,Hyper,#N/A
ChIJBRoXM-lgzDERevHOliaN-xo,ChIJBRoXM-lgzDERevHOliaN-xo,7-Eleven 0530 Bestari Jaya,"A-2, Jalan Besar, Pekan Batang Berjuntai",Batang Berjuntai,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.3784517,101.4056328,3.8,21,0,Active,hypermarket,0,0,FALSE,scraped,03-3271 6826,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.7eleven.com.my/,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","A-2, Jalan Besar, Pekan Batang Berjuntai, Batang Berjuntai",,Hyper,#N/A
ChIJlVLRUUJhzDER8LC-al2gtoQ,ChIJlVLRUUJhzDER8LC-al2gtoQ,Kedai Baru Raman,"Jalan Rawang - Bestari Jaya, Kampung Sungai Darah",Batang Berjuntai,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.3853329,101.4296157,0,0,0,Active,hypermarket,0,0,FALSE,scraped,03-3271 9754,Monday: 9:00 AM – 9:00 PM | Tuesday: 9:00 AM – 9:00 PM | Wednesday: 9:00 AM – 9:00 PM | Thursday: 9:00 AM – 9:00 PM | Friday: 9:00 AM – 9:00 PM | Saturday: 9:00 AM – 9:00 PM | Sunday: 9:00 AM – 9:00 PM,,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","Jalan Rawang - Bestari Jaya, Kampung Sungai Darah, Batang Berjuntai",,Hyper,#N/A
ChIJ____P_iLzDERH4aY_AvAv44,ChIJ____P_iLzDERH4aY_AvAv44,Kito Iso Enterprise,"Pt 24, Jalan Sentosa 4, Kampung Seri Tiram Jaya",Tanjong Karang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.4390248,101.2654019,5,1,0,Active,hypermarket,0,0,FALSE,scraped,019-378 6660,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 8:00 PM,,0,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']","Pt 24, Jalan Sentosa 4, Kampung Seri Tiram Jaya, Tanjong Karang",,Hyper,#N/A
ChIJh697GiiJzDERVpFyt07kuC4,ChIJh697GiiJzDERVpFyt07kuC4,Kedai Serbaneka Family,C7Q5+49,Tanjung Karang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.437787,101.258396,0,0,0,Active,hypermarket,0,0,FALSE,scraped,,,,0,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']","C7Q5+49, Tanjung Karang",,Hyper,#N/A
ChIJVQEuyFBszDER9kog5T8q3cY,ChIJVQEuyFBszDER9kog5T8q3cY,BATANG KALI STORE,"Jalan Meranti Utama, Pekan Batang Kali",Batang Kali,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.4593338,101.6551262,4.2,6,0,Active,hypermarket,0,0,FALSE,scraped,,Monday: 9:00 AM – 9:00 PM | Tuesday: 9:00 AM – 9:00 PM | Wednesday: 9:00 AM – 9:00 PM | Thursday: 9:00 AM – 9:00 PM | Friday: 9:00 AM – 9:00 PM | Saturday: 9:00 AM – 9:00 PM | Sunday: 9:00 AM – 9:00 PM,,0,"['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']","Jalan Meranti Utama, Pekan Batang Kali, Batang Kali",,Hyper,#N/A
ChIJNWmuzlBszDERUzHTBKoX_N4,ChIJNWmuzlBszDERUzHTBKoX_N4,7-Eleven,"51, Jalan Meranti 2b, Bandar Baru",Batang Kali,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.4596289,101.6552368,3.5,13,0,Active,hypermarket,0,0,FALSE,scraped,03-6057 3951,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.7eleven.com.my/,0,"['convenience_store', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']","51, Jalan Meranti 2b, Bandar Baru, Batang Kali",,Hyper,#N/A
ChIJwzAIhH5szDERj9l4Y2Otfx0,ChIJwzAIhH5szDERj9l4Y2Otfx0,7-Eleven,"75, Jalan Besar, Hulu Yam Bharu",Batang Kali,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.4327385,101.6579114,3.4,10,0,Active,hypermarket,0,0,FALSE,scraped,03-6075 2719,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.7eleven.com.my/,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","75, Jalan Besar, Hulu Yam Bharu, Batang Kali",,Hyper,#N/A
ChIJ99Xr_E8bzDERRNdW7ZbK7fc,ChIJ99Xr_E8bzDERRNdW7ZbK7fc,Mesra,Petronas Bentong R&R,Bentong,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.4431367,101.8939146,5,2,0,Active,hypermarket,0,0,FALSE,scraped,1-300-22-8888,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://www.mymesra.com.my/,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","Petronas Bentong R&R, Bentong",,Hyper,#N/A
ChIJlRzVvI4dzDERfUjmqdo-gK4,ChIJlRzVvI4dzDERfUjmqdo-gK4,THREE BROTHER WORKSHOP,Karak,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara","Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.4256249,102.0197551,4.8,5,0,Active,hypermarket,0,0,FALSE,scraped,,,,0,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",Karak,,Hyper,#N/A
ChIJIQ1qRgAdzDER8ITjLmf_ltk,ChIJIQ1qRgAdzDER8ITjLmf_ltk,Amway Business Owner Karak Bentong Lanchang,"Lot 2656, Batu 4, Karak Setia",Karak,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.4400517,102.0685397,0,0,0,Active,hypermarket,0,0,FALSE,scraped,017-936 4695,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,0,"['grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']","Lot 2656, Batu 4, Karak Setia, Karak",,Hyper,#N/A
ChIJk1DT75JtzDERHtPD3ZBpDYM,ChIJk1DT75JtzDERHtPD3ZBpDYM,Petron Rasa,"Lot 6518 Mile, 33.5, Jalan Besar, Kuala Lumpur-Ipoh",Rasa,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.4959323,101.6407955,3.8,50,0,Active,hypermarket,0,0,FALSE,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.facebook.com/petronatrasa,0,"['gas_station', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","Lot 6518 Mile, 33.5, Jalan Besar, Kuala Lumpur-Ipoh, Rasa",,Hyper,#N/A
ChIJw28UVbVtzDER-qfol5RLgjE,ChIJw28UVbVtzDER-qfol5RLgjE,7-Eleven,"No. 10(Gf), Jalan Jati Utama 2, Bandar Baru Batangkali, 44300, Batangkali",Selangor,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.4686065,101.6385223,2.4,14,0,Active,hypermarket,0,0,FALSE,scraped,03-6057 1094,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.7eleven.com.my/,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","No. 10(Gf), Jalan Jati Utama 2, Bandar Baru Batangkali, 44300, Batangkali, Selangor",,Hyper,#N/A
ChIJjzDwhZNtzDERxtwLfGzAw6E,ChIJjzDwhZNtzDERxtwLfGzAw6E,Shell,Laluan Persekutuan 1 1 Lot 881 Batang Kali,Rasa,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.493024,101.642162,3.6,65,2,Active,hypermarket,0,0,FALSE,scraped,03-6057 3032,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://find.shell.com/my/fuel/10208610-shell-rasa/en_MY,0,"['gas_station', 'convenience_store', 'car_wash', 'food', 'point_of_interest', 'store', 'establishment']","Laluan Persekutuan 1 1 Lot 881 Batang Kali, Rasa",,Hyper,#N/A
ChIJAZ1waABtzDERxLjUR99F4Cw,ChIJAZ1waABtzDERxLjUR99F4Cw,FamilyMart Petron Rasa,"Lot 6518, A portion of Petron Rasa, Batu 33 ½, Jalan Kuala Lumpur, Ipoh",Rasa,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.4961622,101.6402819,3.1,39,0,Active,hypermarket,0,0,FALSE,scraped,,Monday: 6:00 AM – 2:00 AM | Tuesday: 6:00 AM – 2:00 AM | Wednesday: 6:00 AM – 2:00 AM | Thursday: 6:00 AM – 2:00 AM | Friday: 6:00 AM – 2:00 AM | Saturday: 6:00 AM – 2:00 AM | Sunday: 6:00 AM – 2:00 AM,https://www.familymart.com.my/,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","Lot 6518, A portion of Petron Rasa, Batu 33 ½, Jalan Kuala Lumpur, Ipoh, Rasa",,Hyper,#N/A
ChIJyYEuOTUFzDERrB3yWNgIHvE,ChIJyYEuOTUFzDERrB3yWNgIHvE,Shell,"KT 26, Jalan Kuala Lumpur, Jalan Ketari",Bentong,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.505262,101.91348,3.6,98,2,Active,hypermarket,0,0,FALSE,scraped,09-222 5055,Monday: 7:00 AM – 11:00 PM | Tuesday: 7:00 AM – 11:00 PM | Wednesday: 7:00 AM – 11:00 PM | Thursday: 7:00 AM – 11:00 PM | Friday: 7:00 AM – 11:00 PM | Saturday: 7:00 AM – 11:00 PM | Sunday: 7:00 AM – 11:00 PM,https://find.shell.com/my/fuel/10208932-shell-ketari-bentong/en_MY,0,"['gas_station', 'convenience_store', 'car_wash', 'food', 'point_of_interest', 'store', 'establishment']","KT 26, Jalan Kuala Lumpur, Jalan Ketari, Bentong",,Hyper,#N/A
ChIJp6nOoNIazDER6Ku30FJbfKY,ChIJp6nOoNIazDER6Ku30FJbfKY,Halalmart 2U,"P-12, Taman Harmoni",Bentong,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.5032468,101.9235097,4.2,62,0,Active,hypermarket,0,0,FALSE,scraped,017-537 1059,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 9:00 PM | Sunday: Closed,http://www.fb.com/Halalmart2u-1758922181002808,0,"['grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","P-12, Taman Harmoni, Bentong",,Hyper,#N/A
ChIJQcuP9DcFzDERME1H-rBQk90,ChIJQcuP9DcFzDERME1H-rBQk90,Bazar Tamar Al-Arif,"P37, Bazar Setingkat, Jalan Prima 2, Taman Bentong Prima, Bentong, 28700, Pahang",Bentong,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.5139808,101.9129758,4.3,3,0,Active,hypermarket,0,0,FALSE,scraped,013-397 8857,Monday: 9:00 AM – 7:00 PM | Tuesday: 9:00 AM – 7:00 PM | Wednesday: 9:00 AM – 7:00 PM | Thursday: 9:00 AM – 7:00 PM | Friday: 9:00 AM – 7:00 PM | Saturday: 9:00 AM – 7:00 PM | Sunday: Closed,https://shp.ee/idmmkmf,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","P37, Bazar Setingkat, Jalan Prima 2, Taman Bentong Prima, Bentong, 28700, Pahang, Bentong",,Hyper,#N/A
ChIJk5zBD18bzDERpilyy-8JUZQ,ChIJk5zBD18bzDERpilyy-8JUZQ,Cendolizious Homemade Cendol,"91, Jalan Orkid 5, Taman Orkid",Bentong,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.4909748,101.9128794,3,1,0,Active,hypermarket,0,0,FALSE,scraped,011-1221 9119,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,0,"['grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']","91, Jalan Orkid 5, Taman Orkid, Bentong",,Hyper,#N/A
ChIJ97M3AeGnzjERF_GO9XmkapM,ChIJ97M3AeGnzjERF_GO9XmkapM,Kedai Runcit Isha,"No 40, Kedai Mara, Felda Lakum",Lanchang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.491946,102.088697,0,0,0,Active,hypermarket,0,0,FALSE,scraped,,,,0,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']","No 40, Kedai Mara, Felda Lakum, Lanchang",,Hyper,#N/A
ChIJrQiJMswDzDERafjXaIKD0o8,ChIJrQiJMswDzDERafjXaIKD0o8,Kedai Ab Fatah,"Jalan Felda Kampung Sertik, Kampung Sertik",Karak,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.50283,102.0327,4.8,10,0,Active,hypermarket,0,0,FALSE,scraped,019-929 9946,,,0,"['grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']","Jalan Felda Kampung Sertik, Kampung Sertik, Karak",,Hyper,#N/A
ChIJw4rTcgAdzDERcJZKz3BtynE,ChIJw4rTcgAdzDERcJZKz3BtynE,Dataran niaga felda sertik,G22M+X5,Karak,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.5025808,102.0329894,0,0,0,Active,hypermarket,0,0,FALSE,scraped,,,,0,"['grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']","G22M+X5, Karak",,Hyper,#N/A
ChIJo0fD2HxxzDER8-142w3JIG8,ChIJo0fD2HxxzDER8-142w3JIG8,Finest Agritech Sdn. Bhd.,"Lot 4179, Mukim, Bandar Baru Lembah Beringin",Kuala Kubu Baru,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.571638,101.5357298,5,4,0,Active,hypermarket,0,0,FALSE,scraped,,Monday: 9:00 AM – 6:00 PM | Tuesday: 9:00 AM – 6:00 PM | Wednesday: 9:00 AM – 6:00 PM | Thursday: 9:00 AM – 6:00 PM | Friday: 9:00 AM – 6:00 PM | Saturday: 9:00 AM – 6:00 PM | Sunday: Closed,,0,"['grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']","Lot 4179, Mukim, Bandar Baru Lembah Beringin, Kuala Kubu Baru",,Hyper,#N/A
ChIJ30QS6O6lzjERd9lVhODHReo,ChIJ30QS6O6lzjERd9lVhODHReo,Kedai runcit isamuddin azhar enterprise,"1, No. 32, Jalan Dato' Syed Abdullah, Taman Lanchang Indah",Lanchang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.5006517,102.183975,4,2,0,Active,hypermarket,0,0,FALSE,scraped,,,,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","1, No. 32, Jalan Dato' Syed Abdullah, Taman Lanchang Indah, Lanchang",,Hyper,#N/A
ChIJyWo6xvMDzDER1RQhSbRDbx4,ChIJyWo6xvMDzDER1RQhSbRDbx4,Kedai Pernama PN16800,Bentong,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara","Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.5357224,102.0268402,5,5,0,Active,hypermarket,0,0,FALSE,scraped,09-280 3340,Monday: 9:00 AM – 6:00 PM | Tuesday: 9:00 AM – 6:00 PM | Wednesday: 9:00 AM – 6:00 PM | Thursday: 9:00 AM – 6:00 PM | Friday: 9:00 AM – 6:00 PM | Saturday: 9:00 AM – 6:00 PM | Sunday: 8:00 AM – 8:00 PM,,0,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",Bentong,,Hyper,#N/A
ChIJ867KLbhzzDERwHEfV4MWKNI,ChIJ867KLbhzzDERwHEfV4MWKNI,Shell,Road Junction,Kuala Kubu Baru,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.557845,101.641083,4,34,2,Active,hypermarket,0,0,FALSE,scraped,018-255 7875,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://find.shell.com/my/fuel/10208689-shell-kuala-kubu-baru/en_MY,0,"['gas_station', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","Road Junction, Kuala Kubu Baru",,Hyper,#N/A
ChIJF6DQIaFzzDERoQ2uybJGKxQ,ChIJF6DQIaFzzDERoQ2uybJGKxQ,CAFé by 7-Eleven Kuala Kubu Bharu (486),"16, Jalan Abdul Hamid, Pekan Kuala Kubu Bharu",Kuala Kubu Baru,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.5633319,101.6581829,3.3,18,0,Active,hypermarket,0,0,FALSE,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://www.7eleven.com.my/cafe/?utm_source=GBP&utm_medium=GBP&utm_campaign=GBP,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","16, Jalan Abdul Hamid, Pekan Kuala Kubu Bharu, Kuala Kubu Baru",,Hyper,#N/A
ChIJq-iuCABzzDERG8G03nJqYU0,ChIJq-iuCABzzDERG8G03nJqYU0,koop yang selalu tutup,Selangor,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara","Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.5486745,101.6765608,0,0,0,Active,hypermarket,0,0,FALSE,scraped,,,,0,"['grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']",Selangor,,Hyper,#N/A
ChIJsyWRUXAFzDERi74nw2EEgow,ChIJsyWRUXAFzDERi74nw2EEgow,7-Eleven,"No P9-1, Pusat Perniagaan Mutiara Gemilang, Jalan Tras, 28700, Bentong, Pahang, Jalan MG 1",Jalan Tras,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.5395388,101.9016113,3.8,5,0,Active,hypermarket,0,0,FALSE,scraped,09-223 3312,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.7eleven.com.my/,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","No P9-1, Pusat Perniagaan Mutiara Gemilang, Jalan Tras, 28700, Bentong, Pahang, Jalan MG 1, Jalan Tras",,Hyper,#N/A
