city,place_id,name,name_norm,address,lat,lng,types,banner,format,reckitt_target
"RECIFE, PE",,Centro Universitário Universo Recife,centro universitario universo recife,"Avenida Marechal Mascarenhas de Morais, 2169 - Imbiribeira, Recife",-8.1025677,-34.9098797,"university,point_of_interest,establishment",Independente / Sem chain identificado,Escola,EXCLUDE
"RECIFE, PE",,Hotel Estoril Prime,hotel estoril prime,"Avenida Recife, 5425 - Areias, Recife",-8.081942900000001,-34.933482,"lodging,point_of_interest,establishment",Independente / Sem chain identificado,Hotel,EXCLUDE
"RECIFE, PE",,Unipar,unipar,"Avenida Pinheiros, 51 - Imbiribeira, Recife",-8.0916748,-34.9088812,"finance,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Belmetal,belmetal,"Avenida Marechal Mascarenhas de Morais, 2513 - Imbiribeira, Recife",-8.109881399999999,-34.91185149999999,"store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Centro Universitário UniFBV - Wyden,centro universitario unifbv - wyden,"Rua Jean Emile Favre, 422 - Imbiribeira, Recife",-8.10636,-34.9152112,"university,point_of_interest,establishment",Independente / Sem chain identificado,Escola,EXCLUDE
"RECIFE, PE",,ASA Ind e Com - Mill Reef,asa ind e - mill reef,"Rua da Paz, 82 - Afogados, Recife",-8.079359499999999,-34.9042571,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Home Center Ferreira Costa Imbiribeira,home center ferreira costa imbiribeira,"Avenida Marechal Mascarenhas de Morais, 2967 - Imbiribeira, Recife",-8.1119928,-34.91093439999999,"furniture_store,home_goods_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Loja de Móveis,EXCLUDE
"RECIFE, PE",,Companhia das Empilhadeiras - Há mais de 20 anos no mercado,companhia das empilhadeiras - ha mais de 20 anos norcado,"Rua Jacy, 2525A - Imbiribeira, Recife",-8.109097199999999,-34.91106790000001,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Concessionária Volkswagen Meira Lins Imbiribeira,concessionaria volkswagenira lins imbiribeira,"Avenida Marechal Mascarenhas de Morais, 1043 - Imbiribeira, Recife",-8.0927454,-34.9085882,"car_dealer,store,point_of_interest,establishment",Independente / Sem chain identificado,Automotivo,EXCLUDE
"RECIFE, PE",,HMB CAOA - Recife,hmb caoa - recife,"Avenida Marechal Mascarenhas de Morais, 1920 - Imbiribeira, Recife",-8.099569299999999,-34.91062539999999,"car_dealer,car_repair,store,point_of_interest,establishment",Independente / Sem chain identificado,Automotivo,EXCLUDE
"RECIFE, PE",,Lojas Maia,lojas maia,"Rua da Paz, 283 - Afogados, Recife",-8.0804296,-34.905086,"department_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,José Mariano State School,jose mariano state school,"Avenida Doutor José Rufino, 892 - Estância, Recife",-8.087892,-34.93243229999999,"school,point_of_interest,establishment",Independente / Sem chain identificado,Escola,EXCLUDE
"RECIFE, PE",,Car Coating,car coating,"Avenida Marechal Mascarenhas de Morais, 1108 - Imbiribeira, Recife",-8.0927744,-34.909187,"store,car_wash,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Refer,refer,"Rua José Natário, 478 - Areias, Recife",-8.0877182,-34.9375271,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,"Jacauna Móveis: Mesas, Cadeiras, Poltronas, Sofás e Móveis - Imbiribeira - Recife PE","jacauna moveis:sas, cadeiras, poltronas, sofas e moveis - imbiribeira - recife pe","Avenida Marechal Mascarenhas de Morais, 1968 - Imbiribeira, Recife",-8.101936,-34.910772,"furniture_store,home_goods_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Loja de Móveis,EXCLUDE
"RECIFE, PE",,Comercial Gerdau - Recife,comercial gerdau - recife,"Avenida Marechal Mascarenhas de Morais, 1736 - Loja 2 - Imbiribeira, Recife",-8.097064,-34.9100923,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Tambaí Automotive Dealership Chevrolet,tambai automotive dealership chevrolet,"Avenida Marechal Mascarenhas de Morais, 2727 - Imbiribeira, Recife",-8.106453799999999,-34.9111038,"car_dealer,store,point_of_interest,establishment",Independente / Sem chain identificado,Automotivo,EXCLUDE
"RECIFE, PE",,Kato Produções,kato producoes,"Rua Moacir Albuquerque, 331 - Imbiribeira, Recife",-8.0846913,-34.9098379,"florist,store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Imbiribeira,imbiribeira,Imbiribeira,-8.1088584,-34.91189,"sublocality_level_1,sublocality,political",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Dinâmica - Peças e Serviços,dinamica - pecas e servicos,"Rua Jean Emile Favre, 509 - Ipsep, Recife",-8.107408099999999,-34.9151348,"car_repair,store,point_of_interest,establishment",Independente / Sem chain identificado,Automotivo,EXCLUDE
"RECIFE, PE",,Colégio Logos - Imbiribeira,colegio logos - imbiribeira,"Rua Zeferino Pinho, 507 - Imbiribeira, Recife",-8.0989107,-34.91144819999999,"school,point_of_interest,establishment",Independente / Sem chain identificado,Escola,EXCLUDE
"RECIFE, PE",,House E P I Trade,house e p i trade,"Avenida Marechal Mascarenhas de Morais, 714 - Imbiribeira, Recife",-8.0891275,-34.90827009999999,"store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,GTS Nobreak,gts nobreak,"Avenida Doutor José Rufino, 158 - Jiquiá, Recife",-8.0841643,-34.9270538,"electronics_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Eletrônica,EXCLUDE
"RECIFE, PE",,National Telecommunications Agency-ER-6 ANATEL,national telecommunications agency-er-6 anatel,"Rua Joaquim Bandeira, 492 - Imbiribeira, Recife",-8.1110505,-34.9066409,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,associacao dos fornecedores de cana de pe,associacao dos fornecedores de cana de pe,"Avenida Marechal Mascarenhas de Morais, 2028 - Imbiribeira, Recife",-8.1024358,-34.9108703,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Golfinhos Academia,golfinhos academia,"Rua Doutor Raposo Pinto, 501 - Ipsep, Recife",-8.1098798,-34.9222486,"gym,school,health,point_of_interest,establishment",Independente / Sem chain identificado,Outros,EXCLUDE
"RECIFE, PE",,Porto Seguro Cia. de Seguros Gerais,porto seguro cia. de seguros gerais,"Avenida Marechal Mascarenhas de Morais, 1481 - Imbiribeira, Recife",-8.095242299999999,-34.9091499,"insurance_agency,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Honda Autoline Imbiribeira,honda autoline imbiribeira,"Avenida Marechal Mascarenhas de Morais, 1818 - Imbiribeira, Recife",-8.098102800000001,-34.9104278,"car_repair,car_dealer,store,point_of_interest,establishment",Independente / Sem chain identificado,Automotivo,EXCLUDE
"RECIFE, PE",,Hydronorth,hydronorth,"Rua Alemanha, 480 A - Imbiribeira, Recife",-8.1046094,-34.9119998,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Frigelar,frigelar,"Rua Sargento Silvio Delmar Holembach, 171 - Imbiribeira, Recife",-8.102433999999997,-34.90827079999999,"home_goods_store,general_contractor,store,point_of_interest,establishment",Independente / Sem chain identificado,Casa & Decoração,EXCLUDE
"RECIFE, PE",,Le Monde Crepes,le monde crepes,"Rua Itaimbé, 368 - Ipsep, Recife",-8.107658699999998,-34.91929229999999,"food,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Multilog Transportes e Logística,multilog transportes e logistica,"Rua Itacaré, 136 - Imbiribeira, Recife",-8.110969899999997,-34.91355599999999,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Laser Eletro | SEDE,laser eletro | sede,"Depósito - Avenida Marechal Mascarenhas de Morais, 1681 - Imbiribeira, Recife",-8.097193700000002,-34.9095887,"electronics_store,furniture_store,home_goods_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Eletrônica,EXCLUDE
"RECIFE, PE",,Cachaçaria Carvalheira,cachacaria carvalheira,"Avenida Sul Governador Cid Sampaio, 4921 - Imbiribeira, Recife",-8.107070799999999,-34.9081224,"liquor_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Clean Estofados,clean estofados,"Em frente a Praça Jardim América, Rua Itacambira, 45 - Ipsep, Recife",-8.1058045,-34.91950900000001,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,PENHA MUDANÇAS & TRANSPORTES LTDA,penha mudancas & transportes,"Rua Alemanha, 10 - Imbiribeira, Recife",-8.1053938,-34.912277,"moving_company,storage,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Center Quadros Metálicos,center quadrostalicos,"Rua São Miguel, 1883 - Afogados, Recife",-8.0824647,-34.923297,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Popo Car Rental,popo car rental,"Rua Edilberto Leal Barbosa - Imbiribeira, Recife",-8.0959813,-34.91828779999999,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,CAEL - Coelho Andrade Engenharia Ltda,cael - coelho andrade engenharia,"Rua Jornalista Jorge Abrantes, 345 - Jiquiá, Recife",-8.0895566,-34.9240442,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Reforme Fácil,reforme facil,"Rua Arquiteto Luiz Nunes, 1617 - Sala 6 - Imbiribeira, Recife",-8.0984988,-34.9121308,"general_contractor,point_of_interest,establishment",Independente / Sem chain identificado,Construtora,EXCLUDE
"RECIFE, PE",,Círculo Design,circulo design,"Rua Doutor Emílio Ribas, 135 - Imbiribeira, Recife",-8.0909251,-34.91316490000001,"clothing_store,general_contractor,store,point_of_interest,establishment",Independente / Sem chain identificado,Loja de Roupa,EXCLUDE
"RECIFE, PE",,Atelier Passavante,atelier passavante,"Rua Alvorada do Norte, 88 - Imbiribeira, Recife",-8.0887542,-34.9114522,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Plim Entrega,plim entrega,"Rua Paris, 552 - Imbiribeira, Recife",-8.104968200000002,-34.9137496,"restaurant,point_of_interest,food,establishment",Independente / Sem chain identificado,Restaurante,EXCLUDE
"RECIFE, PE",,Audiocom,audiocom,"Rua Arquiteto Luiz Nunes, 673 - Imbiribeira, Recife",-8.0899518,-34.9102844,"electronics_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Eletrônica,EXCLUDE
"RECIFE, PE",,Gráfica Amália,grafica amalia,Brazil,-8.085842999999999,-34.929118,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,TecServ - Tecnologia e Serviços,tecserv - tecnologia e servicos,"Rua Engenheiro José Apolinário, 315 - Imbiribeira, Recife",-8.0871151,-34.9082948,"electronics_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Eletrônica,EXCLUDE
"RECIFE, PE",,Farmácia Trabalhador do Brasil,farmacia trabalhador do brasil,"Rua Urbâno Sábino, 98 C - Areias, Recife",-8.094052000000001,-34.9253566,"drugstore,pharmacy,store,point_of_interest,health,establishment",Drogaria (indep.),Farmácia,TARGET
"RECIFE, PE",,ARCA COMÉRCIO - Distribuidora de Materiais Elétricos,arca - distribuidora de materiais eletricos,"Avenida Presidente Kenedy, 37 - Jordão, Recife",-8.102870199999998,-34.9233358,"store,point_of_interest,establishment",Independente / Sem chain identificado,Distribuidora,REVIEW
"RECIFE, PE",,RECIPEC Trade tires and parts for forklifts,recipec trade tires and parts for forklifts,"Rua Engenheiro Álvaro Célso, 196 - Imbiribeira, Recife",-8.085672299999999,-34.9099233,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Super Cores do Nordeste Com e Repr Ltda,super cores do nordeste e repr,"Rua General Góes Monteiro, 320 - Imbiribeira, Recife",-8.0940896,-34.9100682,"home_goods_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Casa & Decoração,EXCLUDE
"RECIFE, PE",,Infoteck Informatica,infoteck informatica,"Rua Missionário Joel Carlson, 123 - sala 100 - Imbiribeira, Recife",-8.0965486,-34.9102448,"electronics_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Eletrônica,EXCLUDE
"RECIFE, PE",,AJCE BRASIL - Rompedores Hidráulicos,ajce brasil - rompedores hidraulicos,"Avenida Engenheiro Alves de Souza, 421 - Imbiribeira, Recife",-8.097886899999999,-34.9139845,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Escola Coração de Maria,escola coracao de maria,"Rua Doná Netinha - Areias, Recife",-8.095411100000002,-34.9247173,"school,point_of_interest,establishment",Independente / Sem chain identificado,Escola,EXCLUDE
"RECIFE, PE",,Orlando Piscinas,orlando piscinas,"Avenida Pinheiros, 644 - Imbiribeira, Recife",-8.0903901,-34.9144254,"store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,GRUPO LEGIÃO BRASILEIRA DE CAPOEIRA,grupo legiao brasileira de capoeira,"Rua Missionário Joel Carlson, 180 - Imbiribeira, Recife",-8.0958703,-34.9114091,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,VDX | Comunicação Visual,vdx |unicacao visual,"Rua Ernesto Nazareth, 99A - Areias, Recife",-8.0944671,-34.92529510000001,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Distribuidor Independente Herbalife,distribuidor independente herbalife,"Condomínio do Edifício Camilla - Rua General Góes Monteiro, 45 - Imbiribeira, Recife",-8.0917105,-34.9093689,"store,point_of_interest,food,health,establishment",Independente / Sem chain identificado,Clínica / Saúde,REVIEW
"RECIFE, PE",,Volante Multimarcas,volante multimarcas,"Rua Engenheiro Otávio Arantes, 500 - Imbiribeira, Recife",-8.088595399999999,-34.909647,"car_repair,point_of_interest,establishment",Independente / Sem chain identificado,Automotivo,EXCLUDE
"RECIFE, PE",,Tec Soldas Comercial,tec soldasercial,"Rua Juarez Millet, 538 - Jiquiá, Recife",-8.0891219,-34.9217227,"store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Hi-Tec Recife,hi-tec recife,"Rua Daniel Antônio Rodrigues, 185 - Afogados, Recife",-8.0831455,-34.9204035,"store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,A B Santos Locações Tebe Locacenter,a b santos locacoes tebe locacenter,"Rua Arquiteto Luiz Nunes, 111 - Imbiribeira, Recife",-8.084873599999998,-34.9092123,"electronics_store,home_goods_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Eletrônica,EXCLUDE
"RECIFE, PE",,Renovart Decorações de Ambientes.,renovart decoracoes de ambientes.,"Rua Arquiteto Luiz Nunes, 464 - Imbiribeira, Recife",-8.087967899999999,-34.91031259999999,"furniture_store,home_goods_store,general_contractor,store,point_of_interest,establishment",Independente / Sem chain identificado,Loja de Móveis,EXCLUDE
"RECIFE, PE",,E. Moura,e. moura,"Avenida Doutor José Rufino, 841 - Areias, Recife",-8.087971999999999,-34.93184000000001,"store,food,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,ABC Componentes Hidráulicos Ltda,abcponentes hidraulicos,"Avenida Marechal Mascarenhas de Morais, 772 - Imbiribeira, Recife",-8.0895574,-34.90848109999999,"car_repair,general_contractor,store,point_of_interest,establishment",Independente / Sem chain identificado,Automotivo,EXCLUDE
"RECIFE, PE",,Br Caminhões / A1 Financeits,br caminhoes / a1 financeits,"Avenida Recife, 2223 - Ibura, Recife",-8.106849199999997,-34.927471,"car_dealer,store,point_of_interest,establishment",Independente / Sem chain identificado,Automotivo,EXCLUDE
"RECIFE, PE",,Toyolinda - Peças para veículos importados,toyolinda - pecas para veiculos importados,"Rua Noruega, 2314 - Casa 2 - Imbiribeira, Recife",-8.1047371,-34.91138970000001,"car_repair,store,point_of_interest,establishment",Independente / Sem chain identificado,Automotivo,EXCLUDE
