store_id,place_id,store_name,address,city,region,lat,lng,rating,review_count,price_level,business_status,category,annual_sales_usd,lines_per_store,covered,source,phone,opening_hours,website,poi_count,google_types,vicinity
ChIJO9OJTnPLzTEROuppbBQwMfQ,ChIJO9OJTnPLzTEROuppbBQwMfQ,"KK Super Mart Balakong, Taman Harmoni Indah ( BHI )","20-G, Jalan Harmoni Indah 1, Taman Harmoni Indah",Balakong,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0262909,101.7331946,3.0,1,0,Active,convenience_store,0.0,0,False,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://www.kkgroup.my/,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","20-G, Jalan Harmoni Indah 1, Taman Harmoni Indah, Balakong"
ChIJmdRwn5bKzTERyjYAj-SQIFQ,ChIJmdRwn5bKzTERyjYAj-SQIFQ,7 Eleven 442,"No. 12, Jalan Desa Serdang 2, Taman Desa Serdang",Seri Kembangan,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0100373,101.7236516,3.3,31,0,Active,convenience_store,0.0,0,False,scraped,03-8944 2203,Monday: 7:00 AM – 11:00 PM | Tuesday: 7:00 AM – 11:00 PM | Wednesday: 7:00 AM – 11:00 PM | Thursday: 7:00 AM – 11:00 PM | Friday: 7:00 AM – 11:00 PM | Saturday: 7:00 AM – 11:00 PM | Sunday: 7:00 AM – 11:00 PM,http://www.7eleven.com.my/,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","No. 12, Jalan Desa Serdang 2, Taman Desa Serdang, Seri Kembangan"
ChIJFa-VagDLzTERdV4GUz8xXVA,ChIJFa-VagDLzTERdV4GUz8xXVA,KK SUPER MART Taman Desa Serdang (DSD),"25, Jalan Desa Serdang 1, Taman Desa Serdang",Balakong,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.00937,101.7235426,5.0,1,0,Active,convenience_store,0.0,0,False,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","25, Jalan Desa Serdang 1, Taman Desa Serdang, Balakong"
ChIJ6RvxyGXMzTERDkMqJU8mZAU,ChIJ6RvxyGXMzTERDkMqJU8mZAU,Shell,"Jalan Semenyih, 1, Batu 16 1-2",Kajang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.9911088,101.7969238,3.8,60,2,Active,convenience_store,0.0,0,False,scraped,03-8736 1262,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://find.shell.com/my/fuel/10208684-shell-bandar-kajang/en_MY,0,"['gas_station', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","Jalan Semenyih, 1, Batu 16 1-2, Kajang"
ChIJ9-a9HZzMzTER0cYDm46wcvI,ChIJ9-a9HZzMzTER0cYDm46wcvI,Shell,Pintasan Kajang - Semenyih By Pass Lot No Pt 52586 Hsd 106128 Mukim Of,Kajang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.007724,101.802705,4.1,83,2,Active,convenience_store,0.0,0,False,scraped,03-8733 0608,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://find.shell.com/my/fuel/11988620-shell-kajang-bypass/en_MY,0,"['gas_station', 'convenience_store', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","Pintasan Kajang - Semenyih By Pass Lot No Pt 52586 Hsd 106128 Mukim Of, Kajang"
ChIJ7ZzXzmXMzTERg4YJHikYwdc,ChIJ7ZzXzmXMzTERg4YJHikYwdc,Shell,"Jalan Semenyih, Jalan Kajang",Kajang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.985235,101.813888,3.9,90,2,Active,convenience_store,0.0,0,False,scraped,03-8734 7088,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://find.shell.com/my/fuel/10208741-shell-jalan-kajang-semenyih/en_MY,0,"['gas_station', 'convenience_store', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","Jalan Semenyih, Jalan Kajang, Kajang"
ChIJ-5P5IH_MzTER-o1sqNrdVek,ChIJ-5P5IH_MzTER-o1sqNrdVek,7-Eleven,"43, Jalan Bukit Mewah 11, Taman Bukit Mewah",Kajang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.989441000000001,101.8006801,3.4,10,0,Active,convenience_store,0.0,0,False,scraped,03-8733 5420,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.7eleven.com.my/,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","43, Jalan Bukit Mewah 11, Taman Bukit Mewah, Kajang"
ChIJHS3BU5nMzTERjAy-ds9esJo,ChIJHS3BU5nMzTERjAy-ds9esJo,Shell,Pintasan Kajang - Semenyih By Pass,Kajang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.007785,101.803941,3.6,74,2,Active,convenience_store,0.0,0,False,scraped,03-8736 0130,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://find.shell.com/my/fuel/10208127-shell-prima-saujana/en_MY,0,"['gas_station', 'convenience_store', 'meal_delivery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","Pintasan Kajang - Semenyih By Pass, Kajang"
ChIJhfcVb5nMzTERqeu5KNkO-8Q,ChIJhfcVb5nMzTERqeu5KNkO-8Q,CAFé by 7-Eleven Prima Saujana (1034),"No. B-15 (GF), Jalan Prima Saujana 2/A Seksyen 2, Taman, Prima Saujana",Kajang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0081332,101.8054612,3.3,6,0,Active,convenience_store,0.0,0,False,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://www.7eleven.com.my/cafe/?utm_source=GBP&utm_medium=GBP&utm_campaign=GBP,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","No. B-15 (GF), Jalan Prima Saujana 2/A Seksyen 2, Taman, Prima Saujana, Kajang"
ChIJ4zIFJ8jNzTERVsYbgsdniDI,ChIJ4zIFJ8jNzTERVsYbgsdniDI,FamilyMart Prima Saujana,"B-G, 41, Jalan Prima Saujana 2/1A, Taman Prima Saujana",Kajang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0083414,101.8062377,2.0,97,0,Active,convenience_store,0.0,0,False,scraped,012-348 9439,Monday: 7:00 AM – 1:00 AM | Tuesday: 7:00 AM – 1:00 AM | Wednesday: 7:00 AM – 1:00 AM | Thursday: 7:00 AM – 1:00 AM | Friday: 7:00 AM – 1:00 AM | Saturday: 7:00 AM – 1:00 AM | Sunday: 7:00 AM – 1:00 AM,http://familymart.com.my/,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","B-G, 41, Jalan Prima Saujana 2/1A, Taman Prima Saujana, Kajang"
ChIJG-meFOfNzTERKHSL2EuH2lw,ChIJG-meFOfNzTERKHSL2EuH2lw,CAFé by 7-Eleven Taman Prima Saujana 2 (3055),"5, Jalan Prima Saujana 1/1A, Taman Prima Saujana",Kajang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0080038,101.8067307,3.2,5,0,Active,convenience_store,0.0,0,False,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://7cafe.7eleven.com.my/,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","5, Jalan Prima Saujana 1/1A, Taman Prima Saujana, Kajang"
ChIJ50RxOKLMzTER7mrTtu2pXmA,ChIJ50RxOKLMzTER7mrTtu2pXmA,7-Eleven 1811 Puncak Saujana Kajang,Jalan Puncak Saujana 1/1A,Kajang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0144243,101.8050584,2.6,5,0,Active,convenience_store,0.0,0,False,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://www.7eleven.com.my/,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","Jalan Puncak Saujana 1/1A, Kajang"
ChIJZ--QvbzNzTERIeEp71nthCw,ChIJZ--QvbzNzTERIeEp71nthCw,"KK SUPER MART Kajang, Puncak Saujana(KPS)","7-G, Jalan Puncak Saujana 1/1A, Taman Puncak Saujana",Kajang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0144461,101.8053042,3.5,8,0,Active,convenience_store,0.0,0,False,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","7-G, Jalan Puncak Saujana 1/1A, Taman Puncak Saujana, Kajang"
ChIJraq1SKLMzTERqMM8sdTol7M,ChIJraq1SKLMzTERqMM8sdTol7M,99 Speedmart 1492 Taman Puncak Saujana,"No: 1 (GF, Jalan Puncak Saujana 1/1A, Taman Puncak Saujana",Kajang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0145658,101.8054723,4.1,103,0,Active,convenience_store,0.0,0,False,scraped,03-3362 6863,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,http://www.99speedmart.com.my/,0,"['convenience_store', 'supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']","No: 1 (GF, Jalan Puncak Saujana 1/1A, Taman Puncak Saujana, Kajang"
ChIJqQN-xJfMzTERp9V3GFG0lZQ,ChIJqQN-xJfMzTERp9V3GFG0lZQ,7-Eleven,Kajang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara","Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0117305,101.8116092,3.8,6,0,Active,convenience_store,0.0,0,False,scraped,,Monday: 8:00 AM – 12:00 AM | Tuesday: 8:00 AM – 12:00 AM | Wednesday: 8:00 AM – 12:00 AM | Thursday: 8:00 AM – 12:00 AM | Friday: 8:00 AM – 12:00 AM | Saturday: 8:00 AM – 12:00 AM | Sunday: 8:00 AM – 12:00 AM,http://www.7eleven.com.my/,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']",Kajang
ChIJ7Tc6yZfMzTERUy_llqFiK2k,ChIJ7Tc6yZfMzTERUy_llqFiK2k,99 Speedmart 1843 Ivory Residence,"No: 10 & 11 (Ground Floor), Mutiara Avenue, Jalan Mutiara 1, Mutiara Heights",Kajang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0116307,101.8118591,3.7,53,0,Active,convenience_store,0.0,0,False,scraped,03-3362 6863,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,http://www.99speedmart.com.my/,0,"['convenience_store', 'supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']","No: 10 & 11 (Ground Floor), Mutiara Avenue, Jalan Mutiara 1, Mutiara Heights, Kajang"
ChIJob6ZiT3NzTERFa6w25kDmic,ChIJob6ZiT3NzTERFa6w25kDmic,"Econsave Taman Indah, Sungai Jelok - Pasar Ekonomi Mart","10, Jalan Indah 2, Jalan Sungai Jelok, Taman Indah",Kajang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.9972983,101.8069547,3.6,15,0,Active,convenience_store,0.0,0,False,scraped,,Monday: 8:30 AM – 10:00 PM | Tuesday: 8:30 AM – 10:00 PM | Wednesday: 8:30 AM – 10:00 PM | Thursday: 8:30 AM – 10:00 PM | Friday: 8:30 AM – 10:00 PM | Saturday: 8:30 AM – 10:00 PM | Sunday: 8:30 AM – 10:00 PM,,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","10, Jalan Indah 2, Jalan Sungai Jelok, Taman Indah, Kajang"
ChIJacMrSE_FzTERSmfF99O3nx4,ChIJacMrSE_FzTERSmfF99O3nx4,"KK Super Mart Kajang, Mutiara Avenue ( KMA )","No.17, Jalan Mutiara 1A, Mutiara Avenue",Kajang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0109925,101.8126323,1.8,5,0,Active,convenience_store,0.0,0,False,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://www.kkgroup.my/,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","No.17, Jalan Mutiara 1A, Mutiara Avenue, Kajang"
ChIJW4iS34XMzTERBD4ZrYAHVpo,ChIJW4iS34XMzTERBD4ZrYAHVpo,Pasar Mini Murni Jaya,"6 & 7, Jalan Indah Satu, Taman Indah, Sungai Jelok, Kajang, 43000, Kajang",Selangor,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.9970399,101.806786,4.0,38,0,Active,convenience_store,0.0,0,False,scraped,03-8736 1120,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 8:00 PM,,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","6 & 7, Jalan Indah Satu, Taman Indah, Sungai Jelok, Kajang, 43000, Kajang, Selangor"
ChIJyQiMYwDNzTERMDAufkXNWII,ChIJyQiMYwDNzTERMDAufkXNWII,CU Mart Kajang,"15, Jalan Mutiara 1, Mutiara Heights",Kajang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0113245,101.8127871,2.5,25,0,Active,convenience_store,0.0,0,False,scraped,,Monday: 10:00 AM – 12:00 AM | Tuesday: 10:00 AM – 12:00 AM | Wednesday: 10:00 AM – 12:00 AM | Thursday: 10:00 AM – 12:00 AM | Friday: 10:00 AM – 12:00 AM | Saturday: 10:00 AM – 2:00 AM | Sunday: 10:00 AM – 12:00 AM,,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","15, Jalan Mutiara 1, Mutiara Heights, Kajang"
ChIJlZi6SgDNzTERtgtpY6EcCxE,ChIJlZi6SgDNzTERtgtpY6EcCxE,CU Mutiara Avenue Kajang,"NO.16 (GROUND FLOOR, Mutiara Avenue, Jalan Mutiara 1, MUTIARA HEIGHTS",Kajang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0113305,101.8127878,2.8,11,0,Active,convenience_store,0.0,0,False,scraped,,Monday: 7:00 AM – 12:00 AM | Tuesday: 7:00 AM – 12:00 AM | Wednesday: 7:00 AM – 12:00 AM | Thursday: 7:00 AM – 12:00 AM | Friday: 7:00 AM – 12:00 AM | Saturday: 7:00 AM – 12:00 AM | Sunday: 7:00 AM – 12:00 AM,https://nicetocu.com.my/,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","NO.16 (GROUND FLOOR, Mutiara Avenue, Jalan Mutiara 1, MUTIARA HEIGHTS, Kajang"
ChIJ577YAlPLzTERDsHtJSwT_zo,ChIJ577YAlPLzTERDsHtJSwT_zo,99 Speedmart 1482 Taman Saga Emas,"No: 1A & 2A (GF, Jalan Saga Emas 8A, Taman Saga Emas",Kajang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.997754100000001,101.7977951,3.5,24,0,Active,convenience_store,0.0,0,False,scraped,03-3362 6863,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,http://www.99speedmart.com.my/,0,"['convenience_store', 'supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']","No: 1A & 2A (GF, Jalan Saga Emas 8A, Taman Saga Emas, Kajang"
ChIJ28iTKonMzTER3JV_YOL8GsA,ChIJ28iTKonMzTER3JV_YOL8GsA,7-Eleven TTDI GROVE (2146),"No 6-1, Ground Floor, 1, Jalan TTDI Grove 3/1",Kajang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.9977838,101.812181,3.5,36,0,Active,convenience_store,0.0,0,False,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.7eleven.com.my/,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","No 6-1, Ground Floor, 1, Jalan TTDI Grove 3/1, Kajang"
ChIJGauQT6zNzTERd1y1drYaeSk,ChIJGauQT6zNzTERd1y1drYaeSk,99 Speedmart 2451 Taman Ttdi Glove,"16 & 18 Ground Floor, No :, 20, Jalan TTDI Grove 1/1",Kajang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.9974799,101.8125457,4.5,2,0,Active,convenience_store,0.0,0,False,scraped,03-3362 6863,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,http://www.99speedmart.com.my/,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","16 & 18 Ground Floor, No :, 20, Jalan TTDI Grove 1/1, Kajang"
ChIJJaihFF7LzTERQ9gAZf6tKYI,ChIJJaihFF7LzTERQ9gAZf6tKYI,CAFé by 7-Eleven Saujana Impian Kajang (869),"10, Jalan Impian Perdana 1 Bandar Baru, Saujana Impian",Kajang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.013999700000001,101.7933773,3.5,21,0,Active,convenience_store,0.0,0,False,scraped,011-2801 4291,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://www.7eleven.com.my/cafe/?utm_source=GBP&utm_medium=GBP&utm_campaign=GBP,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","10, Jalan Impian Perdana 1 Bandar Baru, Saujana Impian, Kajang"
ChIJXUopBOrNzTERGdE5xassciw,ChIJXUopBOrNzTERGdE5xassciw,Kedai Rm 2 Murah Jimat,"16, Jalan Sentosa 2, Taman Juasseh Sentosa",Juasseh,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.99417,101.807458,0.0,0,0,Active,convenience_store,0.0,0,False,scraped,010-662 7214,Monday: 10:00 AM – 8:00 AM | Tuesday: 10:00 AM – 8:00 AM | Wednesday: 10:00 AM – 8:00 AM | Thursday: 10:00 AM – 8:00 AM | Friday: 10:00 AM – 8:00 AM | Saturday: 10:00 AM – 8:00 AM | Sunday: 10:00 AM – 8:00 AM,https://www.facebook.com/Kedai-Rm-2-Murah-Jimat-Juasseh-107573691732170/,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","16, Jalan Sentosa 2, Taman Juasseh Sentosa, Juasseh"
ChIJXfiqn-7LzTERjYcOqNolCqQ,ChIJXfiqn-7LzTERjYcOqNolCqQ,99 Speedmart 1786 Taman Bunga Kantan,"No 3 & 5 (Ground Floor), Jalan Bunga, Jalan Kantan 1, Taman Bunga Kantan",Kajang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0032284,101.7909797,3.8,45,0,Active,convenience_store,0.0,0,False,scraped,03-3362 6863,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,http://www.99speedmart.com.my/,0,"['convenience_store', 'supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']","No 3 & 5 (Ground Floor), Jalan Bunga, Jalan Kantan 1, Taman Bunga Kantan, Kajang"
ChIJs8-WNnvLzTERcHkXUd_zCt8,ChIJs8-WNnvLzTERcHkXUd_zCt8,7-Eleven Taman Bunga Kantan,"29g, Jalan Bunga Kantan 1, Taman Bunga Kantan",Kajang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0025438,101.7906519,4.4,7,0,Active,convenience_store,0.0,0,False,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.7eleven.com.my/,0,"['convenience_store', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']","29g, Jalan Bunga Kantan 1, Taman Bunga Kantan, Kajang"
ChIJyX10o9bNzTERdjcyjQ-Pep8,ChIJyX10o9bNzTERdjcyjQ-Pep8,subiksha enterprise,"Villa 1/1, Villa, 5G, Jalan Sentosa, Taman Sentosa",Kajang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.9927701,101.804539,0.0,0,0,Active,convenience_store,0.0,0,False,scraped,012-920 9040,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:30 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:30 AM – 6:00 PM,,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","Villa 1/1, Villa, 5G, Jalan Sentosa, Taman Sentosa, Kajang"
ChIJ48u2ZQDNzTERUO9cT6bct5Q,ChIJ48u2ZQDNzTERUO9cT6bct5Q,Deen’s Snack House,"6-1, Jalan TTDI Grove 1/2, Taman TTDI Grove",Kajang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.9960091,101.8134134,5.0,2,0,Active,convenience_store,0.0,0,False,scraped,017-348 1327,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 9:30 AM – 9:00 PM,,0,"['convenience_store', 'bakery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","6-1, Jalan TTDI Grove 1/2, Taman TTDI Grove, Kajang"
